# Region      : cellZone cz_solid_39
# Cells       : 1814
# Volume      : 2.139325e-03
# Time        	volIntegrateU
20            	3.016789e-09 -7.658067e-09 -3.387013e-09
40            	2.293117e-09 -1.046859e-08 -2.537556e-09
60            	1.785237e-09 -1.147052e-08 -2.053803e-09
80            	1.408800e-09 -1.120595e-08 -1.755183e-09
100           	1.116177e-09 -1.009467e-08 -1.562018e-09
120           	8.854119e-10 -8.478665e-09 -1.434933e-09
140           	7.766586e-10 -6.617766e-09 -1.343885e-09
160           	5.652745e-10 -4.741521e-09 -1.292234e-09
180           	4.758413e-10 -2.959584e-09 -1.266341e-09
200           	4.268796e-10 -1.309632e-09 -1.258841e-09
220           	4.056877e-10 1.966131e-10 -1.263657e-09
240           	4.035692e-10 1.574942e-09 -1.274147e-09
260           	4.128926e-10 2.855669e-09 -1.284034e-09
280           	4.273556e-10 4.072376e-09 -1.290338e-09
300           	4.449118e-10 5.248102e-09 -1.289852e-09
320           	4.672383e-10 6.386327e-09 -1.281602e-09
340           	4.962080e-10 7.467873e-09 -1.267449e-09
360           	5.273467e-10 8.453043e-09 -1.251482e-09
380           	5.520497e-10 9.301613e-09 -1.240540e-09
400           	5.694202e-10 9.998068e-09 -1.242242e-09
420           	5.806880e-10 1.055831e-08 -1.252006e-09
440           	5.892183e-10 1.101646e-08 -1.262760e-09
460           	5.982439e-10 1.140692e-08 -1.271442e-09
480           	6.047722e-10 1.175204e-08 -1.271171e-09
500           	6.057408e-10 1.205800e-08 -1.258248e-09
520           	5.985159e-10 1.232183e-08 -1.229165e-09
540           	5.807823e-10 1.253344e-08 -1.182178e-09
560           	5.524792e-10 1.267886e-08 -1.117006e-09
580           	5.158142e-10 1.274553e-08 -1.036211e-09
600           	4.745429e-10 1.272840e-08 -9.443322e-10
620           	4.318211e-10 1.263189e-08 -8.465117e-10
640           	3.896862e-10 1.246737e-08 -7.479595e-10
660           	3.492885e-10 1.224827e-08 -6.531368e-10
680           	3.112772e-10 1.198704e-08 -5.656528e-10
700           	2.758471e-10 1.169462e-08 -4.875115e-10
720           	2.427195e-10 1.138062e-08 -4.193468e-10
740           	2.116537e-10 1.105409e-08 -3.601614e-10
760           	1.822944e-10 1.072289e-08 -3.080653e-10
780           	1.545905e-10 1.039296e-08 -2.613316e-10
800           	1.285211e-10 1.006892e-08 -2.187115e-10
820           	1.039871e-10 9.753989e-09 -1.794090e-10
840           	8.055626e-11 9.450100e-09 -1.429098e-10
