# Region      : cellZone cz_solid_82
# Cells       : 2001
# Volume      : 2.141684e-03
# Time        	volIntegrateU
20            	-1.193051e-10 -1.940855e-09 1.024816e-09
40            	-4.540827e-10 -2.637995e-09 1.196474e-09
60            	-5.283595e-10 -3.159862e-09 1.066495e-09
80            	-5.671028e-10 -3.537281e-09 8.316358e-10
100           	-5.871795e-10 -3.877282e-09 6.666371e-10
120           	-5.968159e-10 -4.316034e-09 5.709521e-10
140           	-5.898870e-10 -4.876411e-09 4.452485e-10
160           	-6.542873e-10 -5.554321e-09 3.866560e-10
180           	-7.219323e-10 -6.275624e-09 3.270945e-10
200           	-7.819565e-10 -7.092537e-09 2.437494e-10
220           	-8.327718e-10 -8.027858e-09 1.368427e-10
240           	-8.752301e-10 -9.078100e-09 2.090798e-11
260           	-9.006613e-10 -1.015855e-08 -8.392864e-11
280           	-8.992337e-10 -1.110853e-08 -1.580771e-10
300           	-8.761428e-10 -1.179374e-08 -2.022785e-10
320           	-8.471491e-10 -1.216137e-08 -2.163976e-10
340           	-8.193915e-10 -1.222475e-08 -2.000881e-10
360           	-7.906142e-10 -1.206100e-08 -1.573271e-10
380           	-7.560162e-10 -1.178269e-08 -9.842775e-11
400           	-7.195992e-10 -1.147889e-08 -3.823743e-11
420           	-6.915482e-10 -1.120488e-08 1.616623e-11
440           	-6.724728e-10 -1.099418e-08 6.321189e-11
460           	-6.570596e-10 -1.087329e-08 9.460981e-11
480           	-6.451582e-10 -1.084688e-08 1.122971e-10
500           	-6.397236e-10 -1.090180e-08 1.297542e-10
520           	-6.352820e-10 -1.103455e-08 1.480832e-10
540           	-6.279790e-10 -1.124610e-08 1.570926e-10
560           	-6.244270e-10 -1.151747e-08 1.591488e-10
580           	-6.275099e-10 -1.182341e-08 1.635083e-10
600           	-6.336059e-10 -1.214320e-08 1.717899e-10
620           	-6.401074e-10 -1.246446e-08 1.803896e-10
640           	-6.458517e-10 -1.278636e-08 1.867973e-10
