# Region      : cellZone cz_solid_76
# Cells       : 1781
# Volume      : 2.141568e-03
# Time        	volIntegrateU
20            	9.632306e-09 -3.472389e-08 1.259175e-09
40            	4.242458e-09 -6.280432e-08 5.693973e-09
60            	-4.171887e-09 -8.342689e-08 5.815143e-09
80            	-9.046517e-09 -9.259622e-08 7.302578e-10
100           	-9.692117e-09 -9.284318e-08 -3.129418e-09
120           	-8.451852e-09 -8.887779e-08 -3.955397e-09
140           	-6.748262e-09 -8.323654e-08 -3.699036e-09
160           	-5.219585e-09 -7.734402e-08 -3.311308e-09
180           	-4.103599e-09 -7.164650e-08 -2.877965e-09
200           	-3.308836e-09 -6.606525e-08 -2.503060e-09
220           	-2.741190e-09 -6.061446e-08 -2.206022e-09
240           	-2.329421e-09 -5.530430e-08 -1.962145e-09
260           	-2.021732e-09 -5.011800e-08 -1.760401e-09
280           	-1.783108e-09 -4.502873e-08 -1.590819e-09
300           	-1.594313e-09 -4.001598e-08 -1.445684e-09
320           	-1.441156e-09 -3.506355e-08 -1.322133e-09
340           	-1.314777e-09 -3.015876e-08 -1.219814e-09
360           	-1.206240e-09 -2.529146e-08 -1.138442e-09
380           	-1.107535e-09 -2.045544e-08 -1.075215e-09
400           	-1.015877e-09 -1.564456e-08 -1.025751e-09
420           	-9.303419e-10 -1.085073e-08 -9.851128e-10
440           	-8.529101e-10 -6.060902e-09 -9.487748e-10
460           	-7.866635e-10 -1.258699e-09 -9.123014e-10
480           	-7.334317e-10 3.573106e-09 -8.730614e-10
500           	-6.957304e-10 8.444012e-09 -8.297772e-10
520           	-6.767209e-10 1.335004e-08 -7.856997e-10
540           	-6.779626e-10 1.827180e-08 -7.483574e-10
560           	-6.960735e-10 2.317596e-08 -7.219006e-10
580           	-7.265305e-10 2.802293e-08 -7.043843e-10
600           	-7.634596e-10 3.278197e-08 -6.931893e-10
620           	-8.047255e-10 3.743846e-08 -6.856422e-10
640           	-8.463346e-10 4.198871e-08 -6.822702e-10
660           	-8.841136e-10 4.643301e-08 -6.812274e-10
680           	-9.160078e-10 5.077557e-08 -6.804544e-10
700           	-9.414450e-10 5.502390e-08 -6.796800e-10
720           	-9.603036e-10 5.918648e-08 -6.781099e-10
740           	-9.732247e-10 6.327081e-08 -6.756386e-10
760           	-9.811532e-10 6.728291e-08 -6.721821e-10
780           	-9.850249e-10 7.122623e-08 -6.678702e-10
800           	-9.855759e-10 7.510213e-08 -6.631013e-10
820           	-9.830269e-10 7.891026e-08 -6.579794e-10
840           	-9.776207e-10 8.264853e-08 -6.526110e-10
860           	-9.695793e-10 8.631330e-08 -6.470686e-10
880           	-9.594302e-10 8.989914e-08 -6.412794e-10
900           	-9.480425e-10 9.339903e-08 -6.352712e-10
920           	-9.362678e-10 9.680475e-08 -6.292691e-10
940           	-9.239733e-10 1.001065e-07 -6.235504e-10
960           	-9.094507e-10 1.032932e-07 -6.180159e-10
980           	-8.900966e-10 1.063529e-07 -6.108547e-10
1000          	-8.649411e-10 1.092745e-07 -5.987510e-10
1020          	-8.348501e-10 1.120492e-07 -5.802876e-10
1040          	-8.028374e-10 1.146749e-07 -5.572468e-10
1060          	-7.726031e-10 1.171628e-07 -5.338819e-10
