# Region type : faceZone fz_solid_52
# Faces  :    1868
# Area   :    1.017367e-01
# Time        	sum(phi)
20            	6.148557e-06
40            	-1.131143e-07
60            	-4.842115e-06
80            	-7.666664e-06
100           	-8.082468e-06
120           	-5.778587e-06
140           	1.187542e-06
160           	1.108164e-05
180           	1.891796e-05
200           	3.257914e-05
220           	4.837540e-05
240           	5.912133e-05
260           	6.668729e-05
280           	6.919384e-05
300           	6.734968e-05
320           	6.211274e-05
340           	5.486505e-05
360           	4.664038e-05
380           	3.823042e-05
400           	3.028945e-05
420           	2.316767e-05
440           	1.692111e-05
460           	1.154598e-05
480           	6.950310e-06
500           	2.996887e-06
520           	-4.892524e-07
540           	-3.671433e-06
560           	-6.722129e-06
580           	-9.752441e-06
600           	-1.287696e-05
620           	-1.620684e-05
640           	-1.986524e-05
660           	-2.397856e-05
680           	-2.865268e-05
700           	-3.376415e-05
720           	-3.855219e-05
740           	-4.214885e-05
760           	-4.472171e-05
780           	-4.678951e-05
800           	-4.861095e-05
820           	-5.023288e-05
840           	-5.167792e-05
860           	-5.297603e-05
880           	-5.417942e-05
900           	-5.529349e-05
