# Region type : faceZone fz_solid_62
# Faces  :    1616
# Area   :    1.016978e-01
# Time        	sum(phi)
20            	-8.014321e-06
40            	3.965476e-06
60            	7.304918e-06
80            	6.754416e-06
100           	4.188370e-06
120           	1.345218e-06
140           	-1.967317e-06
160           	-6.105128e-06
180           	-9.415045e-06
200           	-1.173300e-05
220           	-1.273440e-05
240           	-1.124348e-05
260           	-5.010837e-06
280           	4.021975e-06
300           	6.582830e-06
320           	1.474111e-07
340           	-9.888755e-06
360           	-1.927250e-05
380           	-2.150298e-05
400           	-1.471026e-05
420           	-5.401991e-06
440           	2.946949e-06
460           	8.937620e-06
480           	1.232038e-05
500           	1.403031e-05
520           	1.522086e-05
540           	1.542803e-05
560           	1.471216e-05
580           	1.333764e-05
600           	1.087085e-05
620           	6.958521e-06
640           	2.916083e-06
660           	-7.720715e-07
680           	-3.739295e-06
700           	-5.953803e-06
720           	-7.695084e-06
740           	-9.077607e-06
760           	-1.015565e-05
780           	-1.119488e-05
800           	-1.235507e-05
820           	-1.352953e-05
840           	-1.473804e-05
860           	-1.584557e-05
880           	-1.683287e-05
900           	-1.780391e-05
920           	-1.879298e-05
940           	-1.996508e-05
960           	-2.122346e-05
980           	-2.264565e-05
1000          	-2.419346e-05
1020          	-2.569244e-05
