# Region type : faceZone fz_solid_69
# Faces  :    1688
# Area   :    1.017934e-01
# Time        	sum(phi)
20            	-1.924672e-05
40            	-1.517207e-05
60            	-1.783872e-05
80            	-2.117176e-05
100           	-2.461174e-05
120           	-2.890409e-05
140           	-3.807051e-05
160           	-4.675426e-05
180           	-4.995484e-05
200           	-5.162248e-05
220           	-5.386156e-05
240           	-5.820195e-05
260           	-6.550799e-05
280           	-7.455372e-05
300           	-7.712452e-05
320           	-7.228037e-05
340           	-6.452625e-05
360           	-5.792398e-05
380           	-5.227399e-05
400           	-4.721014e-05
420           	-4.275603e-05
440           	-3.909818e-05
460           	-3.639397e-05
480           	-3.463418e-05
500           	-3.373181e-05
520           	-3.341724e-05
540           	-3.362606e-05
560           	-3.439806e-05
580           	-3.533010e-05
600           	-3.654841e-05
620           	-3.781678e-05
640           	-3.901660e-05
660           	-3.975736e-05
680           	-3.961134e-05
700           	-3.839456e-05
720           	-3.616221e-05
740           	-3.351791e-05
760           	-3.108238e-05
780           	-2.922289e-05
800           	-2.815202e-05
820           	-2.784323e-05
840           	-2.818149e-05
860           	-2.900188e-05
880           	-3.012737e-05
900           	-3.126338e-05
920           	-3.237674e-05
940           	-3.340297e-05
960           	-3.424635e-05
980           	-3.489923e-05
1000          	-3.544077e-05
1020          	-3.580721e-05
