# Region type : faceZone fz_solid_36
# Faces  :    1636
# Area   :    1.016872e-01
# Time        	sum(phi)
20            	3.591887e-05
40            	3.539949e-05
60            	3.530044e-05
80            	3.284018e-05
100           	2.667901e-05
120           	1.827617e-05
140           	9.830502e-06
160           	4.597755e-06
180           	1.419818e-06
200           	2.342021e-07
220           	1.668765e-07
240           	6.132495e-07
260           	1.237122e-06
280           	1.788752e-06
300           	2.196808e-06
320           	2.418933e-06
340           	2.421073e-06
360           	2.171123e-06
380           	1.655435e-06
400           	8.531925e-07
420           	-1.899087e-07
440           	-1.320076e-06
460           	-2.114630e-06
480           	-1.755230e-06
500           	4.224624e-07
520           	3.743976e-06
540           	6.668755e-06
560           	8.589737e-06
580           	9.772406e-06
600           	1.064312e-05
620           	1.143711e-05
640           	1.221851e-05
660           	1.295360e-05
680           	1.363754e-05
700           	1.426316e-05
720           	1.481882e-05
740           	1.530292e-05
760           	1.569386e-05
780           	1.600325e-05
800           	1.623596e-05
820           	1.639828e-05
840           	1.651323e-05
860           	1.659772e-05
880           	1.665344e-05
900           	1.670770e-05
