# Region      : cellZone cz_solid_36
# Cells       : 2256
# Volume      : 2.141982e-03
# Time        	volIntegrateU
20            	6.203092e-09 -1.499195e-08 4.257825e-10
40            	5.608166e-09 -2.400462e-08 7.913598e-10
60            	4.890171e-09 -3.017766e-08 9.698020e-10
80            	3.988679e-09 -3.341837e-08 1.001489e-09
100           	2.986255e-09 -3.398047e-08 8.736987e-10
120           	2.014446e-09 -3.244731e-08 6.344791e-10
140           	1.183463e-09 -2.960114e-08 3.524979e-10
160           	4.131472e-10 -2.605525e-08 5.742448e-11
180           	-6.096523e-11 -2.261512e-08 -1.858596e-10
200           	-2.875010e-10 -1.954538e-08 -3.515010e-10
220           	-3.885828e-10 -1.698321e-08 -4.696026e-10
240           	-4.062405e-10 -1.494349e-08 -5.498469e-10
260           	-3.691566e-10 -1.337552e-08 -6.031113e-10
280           	-3.020244e-10 -1.219676e-08 -6.372568e-10
300           	-2.169673e-10 -1.131981e-08 -6.588336e-10
320           	-1.254663e-10 -1.066178e-08 -6.712814e-10
340           	-3.302142e-11 -1.014944e-08 -6.770573e-10
360           	5.926241e-11 -9.715504e-09 -6.778385e-10
380           	1.538073e-10 -9.301872e-09 -6.752638e-10
400           	2.514478e-10 -8.857769e-09 -6.700169e-10
420           	3.584992e-10 -8.340316e-09 -6.617439e-10
440           	4.754668e-10 -7.715570e-09 -6.495717e-10
460           	6.036703e-10 -6.964496e-09 -6.312265e-10
480           	7.378846e-10 -6.090420e-09 -5.993809e-10
500           	8.667210e-10 -5.122953e-09 -5.410252e-10
520           	9.738865e-10 -4.120895e-09 -4.512570e-10
540           	1.045157e-09 -3.159140e-09 -3.498876e-10
560           	1.075908e-09 -2.329670e-09 -2.682545e-10
580           	1.076144e-09 -1.711143e-09 -2.222377e-10
600           	1.060571e-09 -1.336124e-09 -2.049967e-10
620           	1.039142e-09 -1.198174e-09 -2.032519e-10
640           	1.016337e-09 -1.269928e-09 -2.063652e-10
660           	9.931634e-10 -1.518210e-09 -2.090310e-10
680           	9.711139e-10 -1.910683e-09 -2.096961e-10
700           	9.498363e-10 -2.418569e-09 -2.082296e-10
720           	9.298944e-10 -3.017702e-09 -2.052024e-10
740           	9.113811e-10 -3.687463e-09 -2.011611e-10
760           	8.938979e-10 -4.409332e-09 -1.966790e-10
780           	8.771527e-10 -5.167308e-09 -1.921306e-10
800           	8.605801e-10 -5.947078e-09 -1.876213e-10
820           	8.437147e-10 -6.736268e-09 -1.832612e-10
840           	8.261201e-10 -7.524597e-09 -1.791574e-10
860           	8.072530e-10 -8.303261e-09 -1.754230e-10
880           	7.869172e-10 -9.065879e-09 -1.720372e-10
900           	7.651221e-10 -9.807964e-09 -1.690594e-10
920           	7.416796e-10 -1.052638e-08 -1.665688e-10
940           	7.163317e-10 -1.121874e-08 -1.645164e-10
960           	6.887290e-10 -1.188286e-08 -1.630112e-10
980           	6.593666e-10 -1.251677e-08 -1.620439e-10
1000          	6.284929e-10 -1.311750e-08 -1.616225e-10
1020          	5.965445e-10 -1.368249e-08 -1.616255e-10
