# Region type : faceZone fz_solid_78
# Faces  :    1730
# Area   :    1.017780e-01
# Time        	sum(phi)
20            	-3.865607e-05
40            	-1.742680e-05
60            	-3.459803e-06
80            	7.532040e-07
100           	1.450873e-06
120           	1.062825e-06
140           	-8.062721e-07
160           	6.127542e-07
180           	6.771639e-07
200           	6.302944e-07
220           	7.680591e-07
240           	7.238800e-07
260           	5.665778e-07
280           	2.299899e-07
300           	-2.767257e-07
320           	-9.126308e-07
340           	-1.686103e-06
360           	-2.637782e-06
380           	-3.804609e-06
400           	-5.308234e-06
420           	-7.295575e-06
440           	-9.813237e-06
460           	-1.297822e-05
480           	-1.707029e-05
500           	-2.244815e-05
520           	-2.925438e-05
540           	-3.749133e-05
560           	-4.740518e-05
580           	-5.957232e-05
600           	-7.468623e-05
620           	-9.225963e-05
640           	-1.105253e-04
660           	-1.277529e-04
680           	-1.430812e-04
700           	-1.563876e-04
720           	-1.676877e-04
740           	-1.770656e-04
760           	-1.848327e-04
780           	-1.913832e-04
800           	-1.972632e-04
820           	-2.032351e-04
840           	-2.103222e-04
860           	-2.195701e-04
880           	-2.317364e-04
900           	-2.464883e-04
920           	-2.624518e-04
940           	-2.771931e-04
960           	-2.886493e-04
980           	-2.974499e-04
1000          	-3.040364e-04
1020          	-3.083338e-04
