# Region      : cellZone cz_solid_11
# Cells       : 2072
# Volume      : 2.141322e-03
# Time        	volIntegrateU
20            	1.299084e-10 -4.349867e-09 6.864719e-09
40            	9.163241e-11 -8.847065e-09 6.962752e-09
60            	6.203892e-11 -1.353436e-08 7.080101e-09
80            	1.620954e-11 -1.834531e-08 7.257930e-09
100           	-5.870099e-11 -2.321941e-08 7.460231e-09
120           	-1.759999e-10 -2.811036e-08 7.652345e-09
140           	-3.428434e-10 -3.290448e-08 7.616816e-09
160           	-7.213699e-10 -3.744481e-08 7.682576e-09
180           	-1.054950e-09 -4.176559e-08 7.524546e-09
200           	-1.434242e-09 -4.571586e-08 7.124722e-09
220           	-1.828814e-09 -4.912112e-08 6.465609e-09
240           	-2.181124e-09 -5.181342e-08 5.550500e-09
260           	-2.410318e-09 -5.371455e-08 4.451813e-09
280           	-2.445313e-09 -5.495974e-08 3.322697e-09
300           	-2.303017e-09 -5.587368e-08 2.337619e-09
320           	-2.067199e-09 -5.675978e-08 1.574114e-09
340           	-1.804120e-09 -5.778582e-08 1.028704e-09
360           	-1.547438e-09 -5.898149e-08 6.602455e-10
380           	-1.310608e-09 -6.026238e-08 4.234729e-10
400           	-1.099927e-09 -6.149732e-08 2.784859e-10
420           	-9.167988e-10 -6.258133e-08 1.972243e-10
440           	-7.596662e-10 -6.346086e-08 1.635693e-10
460           	-6.249493e-10 -6.412121e-08 1.664008e-10
480           	-5.074780e-10 -6.457109e-08 1.979534e-10
500           	-4.040643e-10 -6.483389e-08 2.480390e-10
520           	-3.122988e-10 -6.493935e-08 3.098514e-10
540           	-2.309847e-10 -6.492386e-08 3.810294e-10
560           	-1.575877e-10 -6.483281e-08 4.655157e-10
580           	-8.957622e-11 -6.470521e-08 5.626739e-10
600           	-2.620706e-11 -6.456458e-08 6.715467e-10
620           	3.145485e-11 -6.442603e-08 7.891850e-10
640           	8.209901e-11 -6.429578e-08 9.145595e-10
660           	1.237165e-10 -6.416918e-08 1.043719e-09
680           	1.568293e-10 -6.402877e-08 1.176197e-09
700           	1.832737e-10 -6.384187e-08 1.312559e-09
720           	2.070174e-10 -6.358517e-08 1.449148e-09
740           	2.324934e-10 -6.328162e-08 1.574891e-09
760           	2.483602e-10 -6.297599e-08 1.678679e-09
780           	2.346253e-10 -6.269681e-08 1.759259e-09
800           	1.793283e-10 -6.247260e-08 1.818016e-09
820           	9.242213e-11 -6.233020e-08 1.847892e-09
840           	-2.064861e-12 -6.226623e-08 1.846178e-09
860           	-8.177792e-11 -6.226905e-08 1.817094e-09
880           	-1.370193e-10 -6.233417e-08 1.764138e-09
900           	-1.462251e-10 -6.249269e-08 1.692674e-09
920           	-1.134329e-10 -6.282148e-08 1.615200e-09
940           	-6.567027e-11 -6.337645e-08 1.543668e-09
960           	-2.145033e-11 -6.413274e-08 1.481246e-09
980           	8.748402e-12 -6.503392e-08 1.425750e-09
1000          	2.756388e-11 -6.602415e-08 1.378097e-09
1020          	4.047542e-11 -6.705995e-08 1.340098e-09
1040          	4.953892e-11 -6.811699e-08 1.312118e-09
1060          	5.425310e-11 -6.918479e-08 1.294030e-09
