# Region type : faceZone fz_solid_59
# Faces  :    1902
# Area   :    1.017421e-01
# Time        	sum(phi)
20            	2.881493e-05
40            	1.224016e-05
60            	9.104453e-07
80            	-5.837777e-06
100           	-8.596210e-06
120           	-8.848607e-06
140           	-7.325753e-06
160           	-5.449251e-06
180           	-2.959820e-06
200           	-2.493038e-07
220           	2.597201e-06
240           	5.538134e-06
260           	8.506684e-06
280           	1.141310e-05
300           	1.415948e-05
320           	1.657046e-05
340           	1.853351e-05
360           	2.003231e-05
380           	2.097053e-05
400           	2.141181e-05
420           	2.128976e-05
440           	2.067432e-05
460           	1.969704e-05
480           	1.835111e-05
500           	1.678773e-05
520           	1.532850e-05
540           	1.469716e-05
560           	1.544862e-05
580           	1.738220e-05
600           	1.933987e-05
620           	1.990146e-05
640           	1.855871e-05
660           	1.513151e-05
680           	1.022810e-05
700           	4.706346e-06
720           	-1.028179e-06
740           	-6.408462e-06
760           	-1.078009e-05
780           	-1.360746e-05
800           	-1.524265e-05
820           	-1.593139e-05
840           	-1.629311e-05
860           	-1.896609e-05
880           	-2.411434e-05
900           	-2.845377e-05
920           	-3.065196e-05
940           	-3.074651e-05
960           	-2.989593e-05
980           	-2.828503e-05
1000          	-2.695042e-05
1020          	-2.622257e-05
1040          	-2.604281e-05
1060          	-2.634486e-05
1080          	-2.678989e-05
1100          	-2.756630e-05
1120          	-2.875311e-05
1140          	-3.014724e-05
1160          	-3.165797e-05
1180          	-3.344988e-05
1200          	-3.547242e-05
1220          	-3.768964e-05
1240          	-4.002337e-05
1260          	-4.256821e-05
1280          	-4.529828e-05
1300          	-4.810715e-05
1320          	-5.111814e-05
1340          	-6.260221e-05
1360          	-7.080674e-05
1380          	-7.043540e-05
1400          	-5.793343e-05
1420          	1.066952e-04
1440          	1.694245e-03
1460          	-2.128601e-03
1480          	-3.393586e-03
