# Region type : faceZone fz_solid_59
# Faces  :    1902
# Area   :    1.017421e-01
# Time        	sum(phi)
20            	3.027633e-05
40            	1.498817e-05
60            	3.678222e-06
80            	-3.130848e-06
100           	-5.775840e-06
120           	-6.087825e-06
140           	-5.439771e-06
160           	-3.289285e-06
180           	-1.093694e-06
200           	1.390844e-06
220           	4.096826e-06
240           	6.879570e-06
260           	9.700648e-06
280           	1.246222e-05
300           	1.505855e-05
320           	1.730325e-05
340           	1.907129e-05
360           	2.041924e-05
380           	2.119705e-05
400           	2.150930e-05
420           	2.128525e-05
440           	2.064079e-05
460           	1.964899e-05
480           	1.830821e-05
500           	1.676499e-05
520           	1.532848e-05
540           	1.472439e-05
560           	1.540162e-05
580           	1.709434e-05
600           	1.870738e-05
620           	1.896884e-05
640           	1.748813e-05
660           	1.412101e-05
680           	9.398154e-06
700           	4.112621e-06
720           	-1.378049e-06
740           	-6.515087e-06
760           	-1.066077e-05
780           	-1.345627e-05
800           	-1.500376e-05
820           	-1.568967e-05
840           	-1.609683e-05
860           	-1.883825e-05
880           	-2.410468e-05
900           	-2.858735e-05
920           	-3.097697e-05
940           	-3.117067e-05
960           	-3.048312e-05
980           	-2.903745e-05
1000          	-2.767414e-05
1020          	-2.685433e-05
1040          	-2.652988e-05
1060          	-2.666446e-05
1080          	-2.704851e-05
1100          	-2.771406e-05
1120          	-2.881674e-05
1140          	-3.018778e-05
1160          	-3.167651e-05
1180          	-3.349375e-05
1200          	-3.552218e-05
1220          	-3.764418e-05
1240          	-3.994536e-05
1260          	-4.252100e-05
1280          	-4.511647e-05
1300          	-4.557604e-05
1320          	-5.928321e-05
1340          	-3.399702e-05
1360          	-3.669094e-05
1380          	-2.769638e-04
1400          	-1.020728e-03
1420          	-2.227745e-03
1440          	1.717663e-04
1460          	-2.275942e-03
1480          	-3.925968e-02
1500          	-9.227670e-02
