# Region type : faceZone fz_solid_86
# Faces  :    1686
# Area   :    1.016842e-01
# Time        	sum(phi)
20            	-1.765467e-05
40            	-2.538568e-05
60            	-3.826232e-05
80            	-5.269474e-05
100           	-6.838776e-05
120           	-8.846690e-05
140           	-1.312716e-04
160           	-1.803851e-04
180           	-2.469349e-04
200           	-3.321623e-04
220           	-4.362702e-04
240           	-5.613512e-04
260           	-7.030830e-04
280           	-8.366396e-04
300           	-9.344767e-04
320           	-9.807602e-04
340           	-9.870518e-04
360           	-9.648767e-04
380           	-9.454227e-04
400           	-9.439941e-04
420           	-9.548688e-04
440           	-9.709315e-04
460           	-9.881299e-04
480           	-1.003552e-03
500           	-1.015846e-03
520           	-1.024400e-03
540           	-1.029566e-03
560           	-1.032150e-03
580           	-1.034407e-03
600           	-1.037546e-03
620           	-1.040729e-03
640           	-1.043222e-03
660           	-1.045372e-03
680           	-1.046862e-03
700           	-1.047252e-03
720           	-1.048200e-03
740           	-1.050934e-03
760           	-1.053187e-03
780           	-1.054280e-03
800           	-1.055308e-03
820           	-1.057234e-03
840           	-1.059335e-03
860           	-1.061150e-03
880           	-1.062837e-03
900           	-1.064356e-03
920           	-1.065564e-03
940           	-1.066489e-03
960           	-1.067290e-03
980           	-1.067966e-03
1000          	-1.068598e-03
1020          	-1.069257e-03
