# Region      : cellZone cz_solid_4
# Cells       : 1344
# Volume      : 2.139148e-03
# Time        	volIntegrateU
20            	-1.260731e-09 -2.153365e-09 -9.094202e-10
40            	-1.280826e-09 -3.527195e-09 -7.339214e-10
60            	-1.282323e-09 -4.660708e-09 -6.477402e-10
80            	-1.317698e-09 -5.683693e-09 -5.991072e-10
100           	-1.368317e-09 -6.683127e-09 -5.699515e-10
120           	-1.425673e-09 -7.719396e-09 -5.521883e-10
140           	-1.476082e-09 -8.845253e-09 -5.496091e-10
160           	-1.569761e-09 -1.009692e-08 -5.524777e-10
180           	-1.625946e-09 -1.148579e-08 -5.463220e-10
200           	-1.672966e-09 -1.301433e-08 -5.382823e-10
220           	-1.708689e-09 -1.467578e-08 -5.238350e-10
240           	-1.732951e-09 -1.645455e-08 -4.997749e-10
260           	-1.746105e-09 -1.832814e-08 -4.617524e-10
280           	-1.752638e-09 -2.026962e-08 -4.085838e-10
300           	-1.756303e-09 -2.224694e-08 -3.396228e-10
320           	-1.762063e-09 -2.422268e-08 -2.564927e-10
340           	-1.771439e-09 -2.615818e-08 -1.628227e-10
360           	-1.782454e-09 -2.801569e-08 -6.104352e-11
380           	-1.789433e-09 -2.976110e-08 4.650526e-11
400           	-1.785819e-09 -3.137234e-08 1.535593e-10
420           	-1.767462e-09 -3.286282e-08 2.514001e-10
440           	-1.730356e-09 -3.427218e-08 3.378279e-10
460           	-1.673067e-09 -3.562069e-08 4.140887e-10
480           	-1.603498e-09 -3.690666e-08 4.793044e-10
500           	-1.533794e-09 -3.813115e-08 5.304226e-10
520           	-1.473811e-09 -3.930831e-08 5.650982e-10
540           	-1.427493e-09 -4.046024e-08 5.844770e-10
560           	-1.393598e-09 -4.160494e-08 5.927406e-10
580           	-1.368595e-09 -4.274902e-08 5.947049e-10
600           	-1.349441e-09 -4.389054e-08 5.944690e-10
620           	-1.333941e-09 -4.502520e-08 5.945900e-10
640           	-1.321215e-09 -4.614974e-08 5.963930e-10
660           	-1.310807e-09 -4.726290e-08 6.002491e-10
680           	-1.302316e-09 -4.836511e-08 6.059143e-10
700           	-1.295316e-09 -4.945771e-08 6.129396e-10
720           	-1.289241e-09 -5.054203e-08 6.208093e-10
740           	-1.283403e-09 -5.161877e-08 6.291589e-10
760           	-1.276958e-09 -5.268765e-08 6.378555e-10
780           	-1.269128e-09 -5.374719e-08 6.469162e-10
800           	-1.259259e-09 -5.479443e-08 6.566010e-10
820           	-1.247155e-09 -5.582502e-08 6.673570e-10
840           	-1.233144e-09 -5.683400e-08 6.795771e-10
860           	-1.217791e-09 -5.781630e-08 6.933596e-10
880           	-1.202245e-09 -5.876895e-08 7.086786e-10
900           	-1.187617e-09 -5.969053e-08 7.251411e-10
920           	-1.174832e-09 -6.058186e-08 7.417991e-10
940           	-1.164213e-09 -6.144715e-08 7.580115e-10
960           	-1.155025e-09 -6.229171e-08 7.739969e-10
980           	-1.146189e-09 -6.311830e-08 7.896991e-10
1000          	-1.136987e-09 -6.392832e-08 8.046232e-10
1020          	-1.127483e-09 -6.472307e-08 8.185033e-10
1040          	-1.117980e-09 -6.550284e-08 8.310460e-10
