# Region      : cellZone cz_solid_89
# Cells       : 2215
# Volume      : 2.146410e-03
# Time        	volIntegrateU
20            	7.475853e-11 -2.205245e-09 1.492336e-09
40            	-4.486426e-10 -3.692821e-09 2.475536e-09
60            	-1.015159e-09 -4.680958e-09 3.569063e-09
80            	-1.593789e-09 -4.987711e-09 4.744590e-09
100           	-2.161565e-09 -4.513557e-09 5.910537e-09
120           	-2.670328e-09 -3.134808e-09 6.978457e-09
140           	-3.023700e-09 -7.062736e-10 7.791140e-09
160           	-3.689402e-09 3.226268e-09 9.156152e-09
180           	-2.493885e-09 8.591751e-09 8.367701e-09
200           	-1.291171e-09 1.414889e-08 7.669524e-09
220           	1.827348e-10 1.930124e-08 6.732669e-09
240           	1.859756e-09 2.390731e-08 5.563429e-09
260           	3.513439e-09 2.748478e-08 4.212136e-09
280           	4.865320e-09 2.912376e-08 2.897391e-09
300           	5.865692e-09 2.882772e-08 1.769803e-09
320           	6.602238e-09 2.733280e-08 9.585014e-10
340           	7.003302e-09 2.519693e-08 4.852110e-10
360           	7.153856e-09 2.252240e-08 3.337523e-10
380           	7.257406e-09 1.933101e-08 3.468964e-10
400           	7.488528e-09 1.595687e-08 3.592719e-10
420           	7.837937e-09 1.264137e-08 3.501895e-10
440           	8.214616e-09 9.451504e-09 3.361927e-10
460           	8.549129e-09 6.335972e-09 3.185166e-10
480           	8.824583e-09 3.230741e-09 2.944041e-10
500           	9.051158e-09 1.006996e-10 2.658836e-10
520           	9.244609e-09 -3.062760e-09 2.340338e-10
540           	9.415098e-09 -6.259204e-09 1.990628e-10
560           	9.566732e-09 -9.488507e-09 1.613992e-10
580           	9.701642e-09 -1.275257e-08 1.209401e-10
600           	9.820679e-09 -1.605306e-08 7.798248e-11
620           	9.925446e-09 -1.938719e-08 3.293173e-11
640           	1.001752e-08 -2.274986e-08 -1.127747e-11
660           	1.009596e-08 -2.613980e-08 -5.161952e-11
680           	1.016442e-08 -2.954623e-08 -8.771115e-11
700           	1.022756e-08 -3.295755e-08 -1.162368e-10
720           	1.028096e-08 -3.637604e-08 -1.328110e-10
740           	1.032353e-08 -3.980957e-08 -1.400102e-10
760           	1.035898e-08 -4.325195e-08 -1.437321e-10
780           	1.039200e-08 -4.669066e-08 -1.457190e-10
