# Region      : cellZone cz_solid_69
# Cells       : 2016
# Volume      : 2.143666e-03
# Time        	volIntegrate(U)
20            	(-4.548505e-10 -4.223506e-09 2.021894e-09)
40            	(-1.059367e-09 -7.987778e-09 2.986879e-09)
60            	(-1.656819e-09 -1.192549e-08 3.955019e-09)
80            	(-2.265118e-09 -1.612622e-08 4.944298e-09)
100           	(-2.850065e-09 -2.089275e-08 5.890103e-09)
120           	(-3.390773e-09 -2.647651e-08 6.732159e-09)
140           	(-4.737354e-09 -3.347272e-08 8.350755e-09)
160           	(-4.531330e-09 -4.067418e-08 8.144887e-09)
180           	(-4.437213e-09 -4.795508e-08 7.966379e-09)
200           	(-4.061933e-09 -5.509760e-08 7.503584e-09)
220           	(-3.443516e-09 -6.207283e-08 6.730946e-09)
240           	(-2.632723e-09 -6.892746e-08 5.628363e-09)
260           	(-1.645143e-09 -7.571854e-08 4.282048e-09)
280           	(-5.294727e-10 -8.261357e-08 2.939848e-09)
300           	(6.051318e-10 -8.981310e-08 1.930418e-09)
320           	(1.559387e-09 -9.734247e-08 1.407857e-09)
340           	(2.160303e-09 -1.050170e-07 1.272474e-09)
360           	(2.418607e-09 -1.125579e-07 1.337480e-09)
380           	(2.474121e-09 -1.197465e-07 1.465100e-09)
400           	(2.455532e-09 -1.264723e-07 1.588531e-09)
420           	(2.430481e-09 -1.327033e-07 1.681594e-09)
440           	(2.422341e-09 -1.384468e-07 1.736860e-09)
460           	(2.433634e-09 -1.437295e-07 1.756417e-09)
480           	(2.459494e-09 -1.485855e-07 1.746294e-09)
500           	(2.494707e-09 -1.530514e-07 1.712883e-09)
520           	(2.536038e-09 -1.571659e-07 1.661187e-09)
540           	(2.582263e-09 -1.609685e-07 1.594348e-09)
560           	(2.632906e-09 -1.644961e-07 1.515271e-09)
580           	(2.688262e-09 -1.677799e-07 1.426607e-09)
600           	(2.748142e-09 -1.708445e-07 1.332262e-09)
620           	(2.812527e-09 -1.737091e-07 1.237028e-09)
640           	(2.879731e-09 -1.763881e-07 1.146714e-09)
660           	(2.947627e-09 -1.788880e-07 1.066982e-09)
680           	(3.013601e-09 -1.812093e-07 1.001523e-09)
700           	(3.072398e-09 -1.833547e-07 9.493681e-10)
720           	(3.120685e-09 -1.853289e-07 9.032615e-10)
740           	(3.162078e-09 -1.871453e-07 8.531786e-10)
760           	(3.204853e-09 -1.888388e-07 7.956642e-10)
780           	(3.253581e-09 -1.904535e-07 7.330654e-10)
800           	(3.305357e-09 -1.920203e-07 6.670950e-10)
820           	(3.357555e-09 -1.935538e-07 5.982929e-10)
840           	(3.409424e-09 -1.950579e-07 5.282028e-10)
860           	(3.459814e-09 -1.965312e-07 4.588349e-10)
880           	(3.507519e-09 -1.979703e-07 3.919221e-10)
900           	(3.552022e-09 -1.993720e-07 3.285403e-10)
920           	(3.593485e-09 -2.007345e-07 2.691783e-10)
940           	(3.632024e-09 -2.020574e-07 2.140420e-10)
960           	(3.668002e-09 -2.033417e-07 1.631250e-10)
980           	(3.701773e-09 -2.045888e-07 1.162586e-10)
1000          	(3.733499e-09 -2.057999e-07 7.340779e-11)
1020          	(3.763410e-09 -2.069758e-07 3.461205e-11)
