# Region      : cellZone cz_solid_43
# Cells       : 1925
# Volume      : 2.143514e-03
# Time        	volIntegrateU
20            	-5.724597e-10 -5.897789e-09 -6.673796e-10
40            	-8.276273e-10 -8.923171e-09 -3.925424e-10
60            	-1.034542e-09 -1.108764e-08 -3.539042e-10
80            	-1.230273e-09 -1.269607e-08 -4.146658e-10
100           	-1.414689e-09 -1.406864e-08 -5.108211e-10
120           	-1.586204e-09 -1.542975e-08 -6.082405e-10
140           	-1.831994e-09 -1.697137e-08 -7.620877e-10
160           	-2.010888e-09 -1.870886e-08 -8.776322e-10
180           	-2.152002e-09 -2.067889e-08 -9.658360e-10
200           	-2.252196e-09 -2.286019e-08 -1.038948e-09
220           	-2.299849e-09 -2.519008e-08 -1.088718e-09
240           	-2.283714e-09 -2.757885e-08 -1.102206e-09
260           	-2.201326e-09 -2.992440e-08 -1.058420e-09
280           	-2.064952e-09 -3.214503e-08 -9.404016e-10
300           	-1.900211e-09 -3.420420e-08 -7.471280e-10
320           	-1.741801e-09 -3.612261e-08 -4.951403e-10
340           	-1.607992e-09 -3.795984e-08 -2.068895e-10
360           	-1.502751e-09 -3.978359e-08 1.024093e-10
380           	-1.426765e-09 -4.165195e-08 4.330854e-10
400           	-1.374399e-09 -4.360949e-08 7.799635e-10
420           	-1.334173e-09 -4.570312e-08 1.116398e-09
440           	-1.298201e-09 -4.797999e-08 1.406930e-09
460           	-1.263133e-09 -5.045635e-08 1.623702e-09
480           	-1.231689e-09 -5.309523e-08 1.760713e-09
500           	-1.209287e-09 -5.582009e-08 1.834424e-09
520           	-1.198449e-09 -5.855193e-08 1.869768e-09
540           	-1.198012e-09 -6.123424e-08 1.886482e-09
560           	-1.205437e-09 -6.383615e-08 1.896870e-09
580           	-1.217906e-09 -6.634673e-08 1.907567e-09
600           	-1.232959e-09 -6.876817e-08 1.921087e-09
620           	-1.248914e-09 -7.110955e-08 1.937526e-09
640           	-1.264490e-09 -7.338236e-08 1.955917e-09
660           	-1.278897e-09 -7.559809e-08 1.975404e-09
680           	-1.291733e-09 -7.776762e-08 1.995296e-09
700           	-1.302945e-09 -7.990037e-08 2.015125e-09
720           	-1.312747e-09 -8.200400e-08 2.034631e-09
740           	-1.321496e-09 -8.408377e-08 2.053644e-09
760           	-1.329687e-09 -8.614259e-08 2.071975e-09
780           	-1.337753e-09 -8.818096e-08 2.089480e-09
800           	-1.346180e-09 -9.019799e-08 2.105900e-09
820           	-1.355057e-09 -9.219270e-08 2.121059e-09
840           	-1.364086e-09 -9.416532e-08 2.134946e-09
860           	-1.372742e-09 -9.611817e-08 2.147862e-09
880           	-1.380469e-09 -9.805567e-08 2.160253e-09
900           	-1.386907e-09 -9.998386e-08 2.172639e-09
920           	-1.392125e-09 -1.019083e-07 2.185220e-09
940           	-1.396398e-09 -1.038330e-07 2.197860e-09
960           	-1.400139e-09 -1.057599e-07 2.210352e-09
980           	-1.403843e-09 -1.076890e-07 2.222574e-09
1000          	-1.407755e-09 -1.096190e-07 2.234486e-09
