# Region      : cellZone cz_solid_43
# Cells       : 2117
# Volume      : 2.142802e-03
# Time        	volIntegrateU
20            	-2.415323e-10 -7.322750e-09 -3.056965e-10
40            	-4.678661e-10 -1.057503e-08 -4.123111e-11
60            	-6.203476e-10 -1.284099e-08 -5.686256e-13
80            	-7.485786e-10 -1.454334e-08 -4.209095e-11
100           	-8.639537e-10 -1.598932e-08 -1.128149e-10
120           	-9.738626e-10 -1.736450e-08 -1.863388e-10
140           	-1.082558e-09 -1.879740e-08 -2.598549e-10
160           	-1.232466e-09 -2.041320e-08 -3.856061e-10
180           	-1.390250e-09 -2.223939e-08 -4.739324e-10
200           	-1.512715e-09 -2.426365e-08 -5.449295e-10
220           	-1.608128e-09 -2.646200e-08 -6.037275e-10
240           	-1.666473e-09 -2.877747e-08 -6.431049e-10
260           	-1.674505e-09 -3.113235e-08 -6.554018e-10
280           	-1.625926e-09 -3.343684e-08 -6.382162e-10
300           	-1.532335e-09 -3.561713e-08 -5.889810e-10
320           	-1.417113e-09 -3.763358e-08 -5.117778e-10
340           	-1.309097e-09 -3.948155e-08 -4.103541e-10
360           	-1.228216e-09 -4.117931e-08 -2.743540e-10
380           	-1.175240e-09 -4.277498e-08 -8.702862e-11
400           	-1.142524e-09 -4.433592e-08 1.555077e-10
420           	-1.122636e-09 -4.592045e-08 4.416937e-10
440           	-1.105418e-09 -4.758242e-08 7.458962e-10
460           	-1.083591e-09 -4.938783e-08 1.032490e-09
480           	-1.054076e-09 -5.139529e-08 1.269419e-09
500           	-1.018345e-09 -5.362196e-08 1.437972e-09
520           	-9.833291e-10 -5.603004e-08 1.539311e-09
540           	-9.558855e-10 -5.854312e-08 1.589457e-09
560           	-9.394059e-10 -6.107698e-08 1.608646e-09
580           	-9.340470e-10 -6.356567e-08 1.613867e-09
600           	-9.377267e-10 -6.597254e-08 1.616411e-09
620           	-9.472940e-10 -6.828815e-08 1.622354e-09
640           	-9.596900e-10 -7.052130e-08 1.633719e-09
660           	-9.725496e-10 -7.268853e-08 1.649936e-09
680           	-9.845836e-10 -7.480688e-08 1.669227e-09
700           	-9.953358e-10 -7.689030e-08 1.689800e-09
720           	-1.004885e-09 -7.894890e-08 1.710363e-09
740           	-1.013568e-09 -8.098988e-08 1.730339e-09
760           	-1.021735e-09 -8.301864e-08 1.749597e-09
780           	-1.029564e-09 -8.503974e-08 1.768368e-09
