# Region type : faceZone fz_solid_8
# Faces  :    1414
# Area   :    1.016486e-01
# Time        	sum(phi)
20            	-1.566620e-05
40            	-1.292936e-05
60            	-1.162706e-05
80            	-9.444219e-06
100           	-7.127012e-06
120           	-4.843849e-06
140           	-3.889189e-06
160           	7.430946e-07
180           	4.775814e-06
200           	1.245608e-05
220           	2.605177e-05
240           	4.892034e-05
260           	8.037485e-05
280           	1.183391e-04
300           	1.525916e-04
320           	1.816648e-04
340           	2.055743e-04
360           	2.229679e-04
380           	2.278334e-04
400           	2.181573e-04
420           	1.974696e-04
440           	1.754160e-04
460           	1.574612e-04
480           	1.446737e-04
500           	1.360944e-04
520           	1.305340e-04
540           	1.272082e-04
560           	1.257588e-04
580           	1.255677e-04
600           	1.265387e-04
620           	1.282426e-04
640           	1.305944e-04
660           	1.329959e-04
680           	1.348915e-04
700           	1.357947e-04
720           	1.354004e-04
740           	1.336349e-04
760           	1.306702e-04
780           	1.266724e-04
800           	1.221026e-04
820           	1.176804e-04
840           	1.139902e-04
860           	1.103370e-04
880           	1.047536e-04
900           	9.522698e-05
920           	8.023781e-05
940           	6.066704e-05
960           	3.809651e-05
980           	1.885572e-05
1000          	4.625547e-06
1020          	-5.207695e-06
