# Region type : faceZone fz_solid_19
# Faces  :    1646
# Area   :    1.017249e-01
# Time        	sum(phi)
20            	1.181017e-05
40            	2.149726e-05
60            	2.688846e-05
80            	3.038679e-05
100           	3.200155e-05
120           	3.206758e-05
140           	3.131158e-05
160           	2.830446e-05
180           	2.429879e-05
200           	1.994646e-05
220           	1.550303e-05
240           	1.089633e-05
260           	5.903807e-06
280           	2.925640e-06
300           	5.099427e-06
320           	-2.415445e-06
340           	-1.122198e-05
360           	-1.706622e-05
380           	-2.170249e-05
400           	-2.545121e-05
420           	-2.799472e-05
440           	-2.952123e-05
460           	-3.022498e-05
480           	-3.080652e-05
500           	-3.158053e-05
520           	-3.234008e-05
540           	-3.213336e-05
560           	-3.019916e-05
580           	-2.647454e-05
600           	-2.285229e-05
620           	-2.102914e-05
640           	-2.093106e-05
660           	-2.177061e-05
680           	-2.236743e-05
700           	-2.294925e-05
720           	-2.381893e-05
740           	-2.546595e-05
760           	-2.763355e-05
780           	-2.988817e-05
800           	-3.209958e-05
820           	-3.393849e-05
840           	-3.545973e-05
860           	-3.668787e-05
880           	-3.768644e-05
900           	-3.827054e-05
920           	-3.847477e-05
940           	-3.836191e-05
960           	-3.787550e-05
980           	-3.741808e-05
1000          	-3.712397e-05
1020          	-3.690932e-05
