# Region type : faceZone fz_solid_51
# Faces  :    1724
# Area   :    1.017007e-01
# Time        	sum(phi)
20            	-9.414986e-06
40            	-9.431365e-06
60            	-1.112722e-05
80            	-1.282086e-05
100           	-1.456294e-05
120           	-1.576744e-05
140           	-1.300807e-05
160           	-7.879863e-06
180           	-2.216153e-06
200           	4.265495e-06
220           	1.124361e-05
240           	2.147473e-05
260           	2.536975e-05
280           	1.348611e-05
300           	-2.446962e-06
320           	-1.491751e-05
340           	-2.303483e-05
360           	-2.784245e-05
380           	-3.081936e-05
400           	-3.283927e-05
420           	-3.418138e-05
440           	-3.495490e-05
460           	-3.526205e-05
480           	-3.524184e-05
500           	-3.497214e-05
520           	-3.454916e-05
540           	-3.408641e-05
560           	-3.353568e-05
580           	-3.290575e-05
600           	-3.210953e-05
620           	-3.113516e-05
640           	-3.003857e-05
660           	-2.879549e-05
680           	-2.752760e-05
700           	-2.664526e-05
720           	-2.603085e-05
740           	-2.561111e-05
760           	-2.575228e-05
780           	-2.644072e-05
800           	-2.720844e-05
820           	-2.779747e-05
840           	-2.800031e-05
860           	-2.766438e-05
880           	-2.691415e-05
900           	-2.598389e-05
920           	-2.497860e-05
940           	-2.393765e-05
960           	-2.288072e-05
980           	-2.180638e-05
1000          	-2.066520e-05
1020          	-1.949584e-05
