# Region type : faceZone fz_solid_72
# Faces  :    1722
# Area   :    1.017123e-01
# Time        	sum(phi)
20            	-3.990730e-05
40            	-4.727888e-05
60            	-5.881283e-05
80            	-6.978550e-05
100           	-7.804456e-05
120           	-8.046060e-05
140           	-7.163875e-05
160           	-4.982565e-05
180           	-2.460113e-05
200           	-3.536913e-06
220           	1.011876e-05
240           	1.495272e-05
260           	1.646883e-05
280           	1.743155e-05
300           	1.859200e-05
320           	1.984792e-05
340           	2.109072e-05
360           	2.224912e-05
380           	2.317716e-05
400           	2.387868e-05
420           	2.439774e-05
440           	2.487615e-05
460           	2.539002e-05
480           	2.597341e-05
500           	2.661327e-05
520           	2.732651e-05
540           	2.801661e-05
560           	2.859478e-05
580           	2.920819e-05
600           	2.983427e-05
620           	3.062950e-05
640           	3.174911e-05
660           	3.336949e-05
680           	3.520683e-05
700           	3.673065e-05
720           	3.800119e-05
740           	3.917254e-05
760           	4.028010e-05
780           	4.140972e-05
800           	4.257301e-05
820           	4.372590e-05
840           	4.487273e-05
860           	4.602869e-05
880           	4.720909e-05
900           	4.843038e-05
920           	4.974560e-05
940           	5.117431e-05
960           	5.284073e-05
980           	5.479627e-05
1000          	5.707377e-05
1020          	5.960682e-05
