# Region      : cellZone cz_solid_30
# Cells       : 2114
# Volume      : 2.145047e-03
# Time        	volIntegrateU
20            	-1.048754e-09 -8.723122e-09 4.719778e-09
40            	-1.189052e-09 -1.589322e-08 5.138825e-09
60            	-1.394687e-09 -2.283212e-08 5.678542e-09
80            	-1.609927e-09 -2.945003e-08 6.167343e-09
100           	-1.829194e-09 -3.592835e-08 6.580189e-09
120           	-2.059861e-09 -4.246761e-08 6.895661e-09
140           	-2.477707e-09 -4.952435e-08 7.115721e-09
160           	-2.751508e-09 -5.678865e-08 7.126131e-09
180           	-3.042681e-09 -6.427403e-08 6.851176e-09
200           	-3.325295e-09 -7.174561e-08 6.239683e-09
220           	-3.541588e-09 -7.890230e-08 5.256754e-09
240           	-3.604306e-09 -8.554704e-08 3.959520e-09
260           	-3.420255e-09 -9.174557e-08 2.549604e-09
280           	-2.965596e-09 -9.784870e-08 1.308107e-09
300           	-2.361616e-09 -1.042362e-07 4.138204e-10
320           	-1.771376e-09 -1.110629e-07 -1.399599e-10
340           	-1.291121e-09 -1.182738e-07 -4.404291e-10
360           	-9.393417e-10 -1.257293e-07 -5.718957e-10
380           	-6.941898e-10 -1.332789e-07 -5.935062e-10
400           	-5.261403e-10 -1.407854e-07 -5.448038e-10
420           	-4.133846e-10 -1.481236e-07 -4.525496e-10
440           	-3.409063e-10 -1.551824e-07 -3.371824e-10
460           	-2.973927e-10 -1.618745e-07 -2.164719e-10
480           	-2.732545e-10 -1.681480e-07 -1.045264e-10
500           	-2.590201e-10 -1.739797e-07 -1.048062e-11
520           	-2.458862e-10 -1.793724e-07 6.332238e-11
540           	-2.263123e-10 -1.843476e-07 1.204183e-10
560           	-1.959062e-10 -1.889344e-07 1.694874e-10
580           	-1.538935e-10 -1.931602e-07 2.207761e-10
600           	-1.034432e-10 -1.970460e-07 2.836900e-10
620           	-5.118001e-11 -2.006051e-07 3.660111e-10
640           	-6.616374e-12 -2.038440e-07 4.701392e-10
660           	2.153352e-11 -2.067648e-07 5.927455e-10
680           	3.008256e-11 -2.093715e-07 7.262348e-10
700           	2.019163e-11 -2.116736e-07 8.632868e-10
720           	-7.979962e-12 -2.136785e-07 9.910407e-10
740           	-5.105446e-11 -2.153809e-07 1.093108e-09
760           	-9.085549e-11 -2.167696e-07 1.161807e-09
780           	-1.142841e-10 -2.178479e-07 1.208349e-09
800           	-1.286389e-10 -2.186202e-07 1.240903e-09
820           	-1.418891e-10 -2.190794e-07 1.261543e-09
840           	-1.581503e-10 -2.192197e-07 1.270222e-09
860           	-1.824286e-10 -2.190436e-07 1.263824e-09
880           	-2.098976e-10 -2.185703e-07 1.241915e-09
900           	-2.342230e-10 -2.178361e-07 1.207853e-09
920           	-2.500200e-10 -2.168862e-07 1.165080e-09
940           	-2.515973e-10 -2.157748e-07 1.120290e-09
960           	-2.401224e-10 -2.145630e-07 1.077336e-09
980           	-2.187029e-10 -2.133037e-07 1.036077e-09
1000          	-1.899779e-10 -2.120388e-07 9.966603e-10
