# Region      : cellZone cz_solid_34
# Cells       : 1892
# Volume      : 2.144273e-03
# Time        	volIntegrate(U)
20            	(6.395445e-09 -1.114347e-08 4.486443e-09)
40            	(5.942521e-09 -1.909674e-08 4.581689e-09)
60            	(5.617837e-09 -2.583892e-08 4.706184e-09)
80            	(5.116984e-09 -3.113476e-08 4.749879e-09)
100           	(4.353559e-09 -3.463380e-08 4.659435e-09)
120           	(3.324692e-09 -3.601625e-08 4.363975e-09)
140           	(2.071181e-09 -3.501386e-08 3.648718e-09)
160           	(6.199992e-10 -3.163901e-08 2.586077e-09)
180           	(-1.961847e-10 -2.688689e-08 1.583685e-09)
200           	(-6.855620e-10 -2.152463e-08 6.185219e-10)
220           	(-9.092564e-10 -1.628469e-08 -1.466121e-10)
240           	(-9.787626e-10 -1.164251e-08 -6.604082e-10)
260           	(-9.694231e-10 -7.787070e-09 -9.698163e-10)
280           	(-9.157664e-10 -4.712076e-09 -1.139559e-09)
300           	(-8.333953e-10 -2.326348e-09 -1.215532e-09)
320           	(-7.308143e-10 -5.144908e-10 -1.223888e-09)
340           	(-6.135165e-10 8.426683e-10 -1.182195e-09)
360           	(-4.852582e-10 1.861466e-09 -1.104868e-09)
380           	(-3.529992e-10 2.649720e-09 -1.007032e-09)
400           	(-2.141971e-10 3.305000e-09 -8.948330e-10)
420           	(-7.257043e-11 3.913640e-09 -7.770290e-10)
440           	(6.847797e-11 4.547137e-09 -6.601585e-10)
460           	(2.122681e-10 5.260988e-09 -5.443945e-10)
480           	(3.571182e-10 6.097817e-09 -4.316847e-10)
500           	(5.048975e-10 7.088490e-09 -3.197641e-10)
520           	(6.523990e-10 8.251783e-09 -2.081035e-10)
540           	(7.970964e-10 9.596303e-09 -9.197086e-11)
560           	(9.297819e-10 1.111157e-08 3.390592e-11)
580           	(1.032475e-09 1.275521e-08 1.726510e-10)
600           	(1.090606e-09 1.445226e-08 3.195612e-10)
620           	(1.106066e-09 1.611117e-08 4.538007e-10)
640           	(1.098613e-09 1.764376e-08 5.487980e-10)
660           	(1.090981e-09 1.898903e-08 5.967442e-10)
680           	(1.092412e-09 2.012392e-08 6.113069e-10)
700           	(1.100058e-09 2.105678e-08 6.110683e-10)
720           	(1.109399e-09 2.181216e-08 6.076905e-10)
740           	(1.117789e-09 2.241823e-08 6.050791e-10)
760           	(1.124598e-09 2.289921e-08 6.040545e-10)
780           	(1.130626e-09 2.327229e-08 6.045020e-10)
800           	(1.135877e-09 2.355129e-08 6.052286e-10)
820           	(1.139707e-09 2.374977e-08 6.052155e-10)
840           	(1.141137e-09 2.388253e-08 6.037746e-10)
