# Region      : cellZone cz_solid_90
# Cells       : 2054
# Volume      : 2.144537e-03
# Time        	volIntegrateU
20            	5.317805e-10 -1.859698e-09 2.379439e-09
40            	1.687288e-10 -3.223650e-09 3.732137e-09
60            	-1.535979e-10 -4.045032e-09 5.087494e-09
80            	-4.980564e-10 -4.060449e-09 6.374858e-09
100           	-8.663145e-10 -3.074001e-09 7.445594e-09
120           	-1.210906e-09 -9.637598e-10 8.118765e-09
140           	-2.000136e-09 2.510075e-09 8.950917e-09
160           	-1.582631e-09 6.808742e-09 7.865036e-09
180           	-1.372603e-09 1.064418e-08 6.922226e-09
200           	-1.145553e-09 1.403216e-08 5.509386e-09
220           	-8.239274e-10 1.703717e-08 3.472746e-09
240           	-2.602424e-10 1.854672e-08 1.168843e-09
260           	5.370991e-10 1.891883e-08 -8.311131e-10
280           	1.393985e-09 1.883286e-08 -1.978728e-09
300           	1.943732e-09 1.805152e-08 -2.278500e-09
320           	2.111437e-09 1.652583e-08 -2.146937e-09
340           	2.115776e-09 1.454341e-08 -1.925681e-09
360           	2.100885e-09 1.239130e-08 -1.753247e-09
380           	2.125008e-09 1.027516e-08 -1.668370e-09
400           	2.188888e-09 8.303301e-09 -1.661668e-09
420           	2.270984e-09 6.475964e-09 -1.704009e-09
440           	2.355389e-09 4.761603e-09 -1.774048e-09
460           	2.436524e-09 3.135306e-09 -1.856481e-09
480           	2.511669e-09 1.583541e-09 -1.942266e-09
500           	2.577779e-09 9.394460e-11 -2.025686e-09
520           	2.633251e-09 -1.346433e-09 -2.105670e-09
540           	2.678657e-09 -2.748234e-09 -2.183708e-09
560           	2.715418e-09 -4.116393e-09 -2.261858e-09
580           	2.748750e-09 -5.449556e-09 -2.337723e-09
600           	2.778574e-09 -6.758813e-09 -2.401205e-09
620           	2.806316e-09 -8.048482e-09 -2.453313e-09
640           	2.836775e-09 -9.298298e-09 -2.494754e-09
660           	2.872310e-09 -1.048766e-08 -2.514906e-09
680           	2.902919e-09 -1.162737e-08 -2.514324e-09
700           	2.928777e-09 -1.272539e-08 -2.514016e-09
720           	2.947867e-09 -1.378761e-08 -2.519142e-09
740           	2.959536e-09 -1.481727e-08 -2.524727e-09
760           	2.962083e-09 -1.582285e-08 -2.527845e-09
780           	2.959099e-09 -1.681151e-08 -2.533812e-09
800           	2.955343e-09 -1.778893e-08 -2.545116e-09
820           	2.953126e-09 -1.876089e-08 -2.560216e-09
840           	2.953139e-09 -1.973164e-08 -2.577392e-09
860           	2.955388e-09 -2.070313e-08 -2.595281e-09
880           	2.959325e-09 -2.167513e-08 -2.613001e-09
900           	2.964214e-09 -2.264741e-08 -2.629652e-09
920           	2.969415e-09 -2.361971e-08 -2.644759e-09
940           	2.974453e-09 -2.459227e-08 -2.658047e-09
960           	2.979122e-09 -2.556560e-08 -2.669451e-09
980           	2.983405e-09 -2.653977e-08 -2.679108e-09
1000          	2.987199e-09 -2.751434e-08 -2.687118e-09
1020          	2.990339e-09 -2.848769e-08 -2.694156e-09
