# Region type : faceZone fz_solid_95
# Faces  :    1669
# Area   :    1.016875e-01
# Time        	sum(phi)
20            	2.780237e-04
40            	3.644984e-04
60            	3.247738e-04
80            	6.207319e-05
100           	-2.701556e-04
120           	-1.726278e-04
140           	-1.468992e-04
160           	-1.091253e-04
180           	-8.529309e-05
200           	-7.491880e-05
220           	-6.825638e-05
240           	-6.324706e-05
260           	-5.991499e-05
280           	-5.785597e-05
300           	-5.634643e-05
320           	-5.471994e-05
340           	-5.312040e-05
360           	-5.124374e-05
380           	-4.906465e-05
400           	-4.633244e-05
420           	-4.312431e-05
440           	-3.972421e-05
460           	-3.653393e-05
480           	-3.381634e-05
500           	-3.273676e-05
520           	-3.320350e-05
540           	-3.475370e-05
560           	-3.721485e-05
580           	-3.973936e-05
600           	-4.029265e-05
620           	-3.953647e-05
640           	-3.798626e-05
660           	-3.668078e-05
680           	-3.617546e-05
700           	-3.632871e-05
720           	-3.696866e-05
740           	-3.806890e-05
760           	-3.926295e-05
780           	-4.041577e-05
800           	-4.143891e-05
820           	-4.231459e-05
840           	-4.305885e-05
860           	-4.353235e-05
880           	-4.367430e-05
900           	-4.323862e-05
920           	-4.196799e-05
940           	-3.942726e-05
960           	-3.476934e-05
980           	-2.782218e-05
1000          	-1.982763e-05
1020          	-1.364396e-05
