# Region      : cellZone cz_solid_8
# Cells       : 1733
# Volume      : 2.143095e-03
# Time        	volIntegrateU
20            	-3.774737e-09 -4.257353e-09 3.026519e-09
40            	-3.665363e-09 -7.493625e-09 3.076746e-09
60            	-3.819634e-09 -1.078747e-08 3.281696e-09
80            	-3.999941e-09 -1.429141e-08 3.496326e-09
100           	-4.197230e-09 -1.809352e-08 3.713623e-09
120           	-4.395855e-09 -2.224808e-08 3.915855e-09
140           	-4.573906e-09 -2.679313e-08 4.045402e-09
160           	-4.911797e-09 -3.176475e-08 4.311587e-09
180           	-5.150120e-09 -3.720669e-08 4.466007e-09
200           	-5.388273e-09 -4.304660e-08 4.592468e-09
220           	-5.610959e-09 -4.921806e-08 4.680485e-09
240           	-5.809569e-09 -5.566144e-08 4.726017e-09
260           	-5.976324e-09 -6.231346e-08 4.727044e-09
280           	-6.105247e-09 -6.911482e-08 4.683199e-09
300           	-6.182562e-09 -7.601149e-08 4.591519e-09
320           	-6.184436e-09 -8.293947e-08 4.447916e-09
340           	-6.089749e-09 -8.980680e-08 4.246875e-09
360           	-5.887397e-09 -9.652172e-08 3.989979e-09
380           	-5.582091e-09 -1.030668e-07 3.707783e-09
400           	-5.201956e-09 -1.094481e-07 3.439520e-09
420           	-4.792322e-09 -1.155961e-07 3.198645e-09
440           	-4.405360e-09 -1.214058e-07 2.985645e-09
460           	-4.072124e-09 -1.268240e-07 2.799902e-09
480           	-3.804291e-09 -1.318747e-07 2.644314e-09
500           	-3.597462e-09 -1.366265e-07 2.518500e-09
520           	-3.443017e-09 -1.411558e-07 2.419702e-09
540           	-3.328155e-09 -1.455244e-07 2.340486e-09
560           	-3.242538e-09 -1.497724e-07 2.274887e-09
580           	-3.175666e-09 -1.539254e-07 2.215964e-09
600           	-3.119563e-09 -1.580010e-07 2.158402e-09
620           	-3.067156e-09 -1.620085e-07 2.097356e-09
640           	-3.012432e-09 -1.659535e-07 2.029362e-09
660           	-2.950306e-09 -1.698399e-07 1.952354e-09
680           	-2.877573e-09 -1.736694e-07 1.866687e-09
700           	-2.792548e-09 -1.774467e-07 1.774368e-09
720           	-2.695303e-09 -1.811731e-07 1.679672e-09
740           	-2.587184e-09 -1.848490e-07 1.587309e-09
760           	-2.471401e-09 -1.884696e-07 1.503238e-09
780           	-2.352975e-09 -1.920277e-07 1.432145e-09
800           	-2.237103e-09 -1.955065e-07 1.376672e-09
820           	-2.129511e-09 -1.988858e-07 1.337699e-09
840           	-2.034373e-09 -2.021426e-07 1.311803e-09
860           	-1.951199e-09 -2.052572e-07 1.291665e-09
880           	-1.874394e-09 -2.082190e-07 1.270045e-09
900           	-1.794544e-09 -2.110291e-07 1.241094e-09
920           	-1.699881e-09 -2.136991e-07 1.209175e-09
940           	-1.587314e-09 -2.162392e-07 1.186283e-09
960           	-1.467632e-09 -2.186331e-07 1.174763e-09
980           	-1.347797e-09 -2.208390e-07 1.170348e-09
1000          	-1.229143e-09 -2.228150e-07 1.174395e-09
1020          	-1.118497e-09 -2.245294e-07 1.186894e-09
1040          	-1.025212e-09 -2.259561e-07 1.202154e-09
1060          	-9.559147e-10 -2.270868e-07 1.213325e-09
1080          	-9.127877e-10 -2.279478e-07 1.224510e-09
1100          	-8.936764e-10 -2.285914e-07 1.245375e-09
