# Region type : faceZone fz_solid_98
# Faces  :    1788
# Area   :    1.016267e-01
# Time        	sum(phi)
20            	-1.655951e-04
40            	-1.062639e-04
60            	-1.277091e-05
80            	2.636293e-05
100           	2.985050e-05
120           	3.300493e-05
140           	3.670932e-05
160           	3.835456e-05
180           	3.685157e-05
200           	3.270821e-05
220           	2.769254e-05
240           	2.401929e-05
260           	2.293833e-05
280           	2.444417e-05
300           	2.572001e-05
320           	2.377915e-05
340           	1.706654e-05
360           	4.919051e-06
380           	-1.289871e-05
400           	-3.353385e-05
420           	-4.977507e-05
440           	-5.530716e-05
460           	-4.646026e-05
480           	-2.106045e-05
500           	1.297233e-05
520           	3.439575e-05
540           	3.813722e-05
560           	3.672683e-05
580           	3.854551e-05
600           	4.288690e-05
620           	4.646104e-05
640           	4.654686e-05
660           	4.543482e-05
680           	4.384194e-05
700           	4.243305e-05
720           	4.110505e-05
740           	3.983443e-05
760           	3.870136e-05
780           	3.778232e-05
800           	3.707486e-05
820           	3.658869e-05
840           	3.629191e-05
860           	3.599758e-05
880           	3.555792e-05
900           	3.506992e-05
920           	3.455588e-05
940           	3.393077e-05
960           	3.315168e-05
980           	3.255223e-05
1000          	3.232275e-05
1020          	3.211212e-05
1040          	3.197857e-05
1060          	3.213140e-05
1080          	3.254056e-05
1100          	3.321671e-05
1120          	3.418963e-05
1140          	3.533835e-05
1160          	3.643929e-05
1180          	3.733324e-05
1200          	3.781377e-05
1220          	3.799306e-05
1240          	3.790051e-05
1260          	3.742149e-05
1280          	3.619003e-05
1300          	3.468407e-05
1320          	3.001987e-05
1340          	1.669124e-05
1360          	2.772381e-05
1380          	-1.156369e-04
1400          	1.597238e-03
1420          	6.972644e-03
1440          	1.281010e-02
1460          	2.897488e-02
1480          	6.174134e-02
1500          	8.625473e-02
