# Region      : cellZone cz_solid_86
# Cells       : 2189
# Volume      : 2.145533e-03
# Time        	volIntegrateU
20            	-5.012438e-10 -1.737709e-09 5.337617e-10
40            	-1.159995e-09 -2.668231e-09 8.013519e-10
60            	-1.865114e-09 -3.235957e-09 9.984812e-10
80            	-2.602026e-09 -3.314228e-09 1.196637e-09
100           	-3.294416e-09 -2.918103e-09 1.396619e-09
120           	-3.944499e-09 -2.106717e-09 1.609281e-09
140           	-4.539563e-09 -9.044499e-10 1.835983e-09
160           	-5.698227e-09 8.013513e-10 2.282989e-09
180           	-5.844974e-09 3.156652e-09 2.486910e-09
200           	-5.674488e-09 5.963479e-09 2.832980e-09
220           	-5.185042e-09 9.049973e-09 3.207355e-09
240           	-4.372007e-09 1.225473e-08 3.619132e-09
260           	-3.250433e-09 1.540625e-08 4.104177e-09
280           	-1.885722e-09 1.830067e-08 4.684941e-09
300           	-4.169033e-10 2.072048e-08 5.322834e-09
320           	9.891280e-10 2.241953e-08 5.912298e-09
340           	2.195485e-09 2.314674e-08 6.363867e-09
360           	3.111074e-09 2.279001e-08 6.659202e-09
380           	3.700667e-09 2.151571e-08 6.819537e-09
400           	4.054542e-09 1.966577e-08 6.899706e-09
420           	4.288102e-09 1.754353e-08 6.960419e-09
440           	4.472165e-09 1.535189e-08 7.033009e-09
460           	4.642801e-09 1.319482e-08 7.124839e-09
480           	4.813691e-09 1.110435e-08 7.230852e-09
500           	4.986548e-09 9.073547e-09 7.342137e-09
520           	5.153091e-09 7.072168e-09 7.448881e-09
540           	5.303665e-09 5.064593e-09 7.543506e-09
560           	5.432003e-09 3.021973e-09 7.623429e-09
580           	5.536565e-09 9.239493e-10 7.692458e-09
600           	5.622132e-09 -1.240668e-09 7.752992e-09
620           	5.694246e-09 -3.472140e-09 7.803281e-09
640           	5.756690e-09 -5.763337e-09 7.844270e-09
660           	5.811181e-09 -8.105633e-09 7.876931e-09
680           	5.859022e-09 -1.048937e-08 7.901558e-09
700           	5.899288e-09 -1.290699e-08 7.918745e-09
720           	5.930646e-09 -1.535637e-08 7.929399e-09
740           	5.953069e-09 -1.783867e-08 7.933639e-09
760           	5.970277e-09 -2.034901e-08 7.929916e-09
780           	5.991975e-09 -2.287442e-08 7.923938e-09
800           	6.010807e-09 -2.541649e-08 7.919073e-09
820           	6.022031e-09 -2.797950e-08 7.912058e-09
840           	6.027890e-09 -3.056425e-08 7.904676e-09
860           	6.029419e-09 -3.317078e-08 7.897122e-09
880           	6.030808e-09 -3.579594e-08 7.889378e-09
900           	6.034588e-09 -3.843646e-08 7.882359e-09
920           	6.040872e-09 -4.109083e-08 7.875951e-09
940           	6.049023e-09 -4.375948e-08 7.870029e-09
960           	6.058056e-09 -4.644409e-08 7.864427e-09
980           	6.067193e-09 -4.914663e-08 7.859028e-09
1000          	6.075766e-09 -5.186848e-08 7.853697e-09
1020          	6.083443e-09 -5.460998e-08 7.848194e-09
1040          	6.090252e-09 -5.737058e-08 7.842493e-09
1060          	6.096172e-09 -6.014926e-08 7.836468e-09
1080          	6.101300e-09 -6.294479e-08 7.830090e-09
1100          	6.105894e-09 -6.575581e-08 7.823466e-09
1120          	6.109803e-09 -6.858131e-08 7.816981e-09
1140          	6.112860e-09 -7.142087e-08 7.810554e-09
1160          	6.115216e-09 -7.427370e-08 7.804040e-09
1180          	6.117692e-09 -7.713776e-08 7.797435e-09
1200          	6.120418e-09 -8.001126e-08 7.790959e-09
1220          	6.122485e-09 -8.289374e-08 7.784266e-09
1240          	6.123699e-09 -8.578494e-08 7.776889e-09
1260          	6.121218e-09 -8.868254e-08 7.766386e-09
1280          	6.121073e-09 -9.158603e-08 7.757432e-09
1300          	6.122035e-09 -9.449884e-08 7.732639e-09
1320          	6.105492e-09 -9.742319e-08 7.718535e-09
1340          	6.094302e-09 -1.002916e-07 7.694014e-09
1360          	6.199922e-09 -1.036523e-07 7.723543e-09
1380          	7.549414e-09 -1.119604e-07 6.632156e-09
1400          	1.119382e-08 -1.488019e-07 3.348893e-09
1420          	-4.488011e-09 -3.564885e-07 -2.199023e-08
1440          	7.823838e-08 -1.656720e-06 -1.686477e-07
