# Region      : cellZone cz_solid_16
# Cells       : 1344
# Volume      : 2.139264e-03
# Time        	volIntegrateU
20            	1.070620e-08 -7.783537e-09 -8.566573e-11
40            	9.185423e-09 -1.340875e-08 1.840768e-10
60            	8.159750e-09 -1.810608e-08 3.431208e-10
80            	7.218789e-09 -2.191088e-08 4.475550e-10
100           	6.333327e-09 -2.481547e-08 4.902994e-10
120           	5.457472e-09 -2.682771e-08 4.684525e-10
140           	4.577984e-09 -2.807828e-08 3.623159e-10
160           	3.685096e-09 -2.854655e-08 2.096360e-10
180           	3.057662e-09 -2.847153e-08 5.416604e-11
200           	2.597161e-09 -2.806933e-08 -9.613364e-11
220           	2.289409e-09 -2.749324e-08 -2.296892e-10
240           	2.122051e-09 -2.684513e-08 -3.489872e-10
260           	2.054309e-09 -2.617797e-08 -4.625700e-10
280           	2.062107e-09 -2.548316e-08 -5.762149e-10
300           	2.117557e-09 -2.469424e-08 -6.769452e-10
320           	2.187551e-09 -2.379764e-08 -7.662083e-10
340           	2.260758e-09 -2.283614e-08 -8.735574e-10
360           	2.339981e-09 -2.186368e-08 -9.753504e-10
380           	2.423176e-09 -2.089003e-08 -1.009306e-09
400           	2.507669e-09 -1.988745e-08 -9.283397e-10
420           	2.560813e-09 -1.886459e-08 -7.412439e-10
440           	2.553518e-09 -1.791429e-08 -5.451881e-10
460           	2.500731e-09 -1.715129e-08 -4.297527e-10
480           	2.431667e-09 -1.661720e-08 -4.033728e-10
500           	2.387445e-09 -1.629637e-08 -4.202433e-10
520           	2.387875e-09 -1.615877e-08 -4.504317e-10
540           	2.418637e-09 -1.618030e-08 -4.818578e-10
560           	2.468507e-09 -1.632771e-08 -5.089211e-10
580           	2.523531e-09 -1.655923e-08 -5.275708e-10
600           	2.573811e-09 -1.683750e-08 -5.363101e-10
620           	2.605995e-09 -1.713264e-08 -5.350445e-10
640           	2.617622e-09 -1.742786e-08 -5.242618e-10
660           	2.608072e-09 -1.772446e-08 -5.060558e-10
680           	2.579461e-09 -1.803241e-08 -4.820286e-10
700           	2.537528e-09 -1.836217e-08 -4.545565e-10
720           	2.485353e-09 -1.872335e-08 -4.280518e-10
740           	2.423471e-09 -1.911725e-08 -4.064445e-10
760           	2.349563e-09 -1.953633e-08 -3.919748e-10
780           	2.261378e-09 -1.996827e-08 -3.861153e-10
800           	2.160334e-09 -2.040137e-08 -3.885479e-10
820           	2.045902e-09 -2.082308e-08 -3.976202e-10
