# Region      : cellZone cz_solid_84
# Cells       : 1757
# Volume      : 2.142648e-03
# Time        	volIntegrateU
20            	-8.292019e-11 -1.462407e-09 4.704984e-10
40            	-4.410647e-10 -2.097008e-09 5.202636e-10
60            	-6.444829e-10 -2.597624e-09 4.643679e-10
80            	-8.513355e-10 -2.934141e-09 3.942351e-10
100           	-1.050052e-09 -3.141120e-09 3.269214e-10
120           	-1.266138e-09 -3.263892e-09 2.704787e-10
140           	-1.497984e-09 -3.325257e-09 2.403450e-10
160           	-1.918436e-09 -3.277606e-09 1.703648e-10
180           	-2.159707e-09 -3.129916e-09 1.601735e-10
200           	-2.305224e-09 -2.891163e-09 2.243017e-10
220           	-2.359744e-09 -2.592005e-09 3.906856e-10
240           	-2.361103e-09 -2.177667e-09 6.818702e-10
260           	-2.336263e-09 -1.519780e-09 1.105381e-09
280           	-2.278307e-09 -5.177091e-10 1.647915e-09
300           	-2.174805e-09 7.561425e-10 2.256783e-09
320           	-2.037627e-09 2.045203e-09 2.878594e-09
340           	-1.895297e-09 3.070184e-09 3.461411e-09
360           	-1.768032e-09 3.672655e-09 3.940382e-09
380           	-1.666718e-09 3.760781e-09 4.290480e-09
400           	-1.607023e-09 3.346935e-09 4.504314e-09
420           	-1.586349e-09 2.564110e-09 4.607035e-09
440           	-1.592491e-09 1.557878e-09 4.659102e-09
460           	-1.612268e-09 3.818067e-10 4.709393e-09
480           	-1.637860e-09 -1.012388e-09 4.762922e-09
500           	-1.662012e-09 -2.659697e-09 4.804111e-09
520           	-1.677489e-09 -4.483784e-09 4.839881e-09
540           	-1.684914e-09 -6.354968e-09 4.886707e-09
560           	-1.690026e-09 -8.193676e-09 4.941281e-09
580           	-1.695199e-09 -1.000457e-08 4.989863e-09
600           	-1.701006e-09 -1.182625e-08 5.025281e-09
620           	-1.707540e-09 -1.368824e-08 5.048125e-09
640           	-1.714450e-09 -1.559995e-08 5.062960e-09
