# Region type : faceZone fz_solid_46
# Faces  :    1676
# Area   :    1.017816e-01
# Time        	sum(phi)
20            	-1.934659e-05
40            	-2.840649e-05
60            	-4.117990e-05
80            	-5.393707e-05
100           	-6.663594e-05
120           	-7.928633e-05
140           	-9.901763e-05
160           	-1.137380e-04
180           	-1.299775e-04
200           	-1.485882e-04
220           	-1.703306e-04
240           	-1.958442e-04
260           	-2.262741e-04
280           	-2.628518e-04
300           	-3.056608e-04
320           	-3.526134e-04
340           	-4.002702e-04
360           	-4.407268e-04
380           	-4.645910e-04
400           	-4.700112e-04
420           	-4.627073e-04
440           	-4.523488e-04
460           	-4.451838e-04
480           	-4.429005e-04
500           	-4.450463e-04
520           	-4.504118e-04
540           	-4.578433e-04
560           	-4.663590e-04
580           	-4.752741e-04
600           	-4.841076e-04
620           	-4.926430e-04
640           	-5.007522e-04
660           	-5.083443e-04
680           	-5.155816e-04
700           	-5.226187e-04
720           	-5.295705e-04
740           	-5.366074e-04
760           	-5.438941e-04
780           	-5.515222e-04
800           	-5.594684e-04
820           	-5.674857e-04
840           	-5.750664e-04
860           	-5.816052e-04
880           	-5.869578e-04
900           	-5.913276e-04
920           	-5.951898e-04
940           	-5.988289e-04
960           	-6.025395e-04
980           	-6.063228e-04
