# Region      : cellZone cz_solid_84
# Cells       : 1400
# Volume      : 2.139566e-03
# Time        	volIntegrate(U)
20            	(-1.538638e-10 -1.381055e-09 3.756145e-10)
40            	(-6.782029e-10 -1.994728e-09 4.899012e-10)
60            	(-1.101444e-09 -2.396852e-09 4.315958e-10)
80            	(-1.529676e-09 -2.510160e-09 2.957325e-10)
100           	(-1.908249e-09 -2.374293e-09 1.579780e-10)
120           	(-2.263821e-09 -2.016959e-09 4.669772e-11)
140           	(-2.775824e-09 -1.422626e-09 -1.384867e-11)
160           	(-3.174675e-09 -5.085488e-10 -1.130694e-10)
180           	(-3.395265e-09 6.864357e-10 -2.162969e-11)
200           	(-3.493396e-09 2.143507e-09 2.375426e-10)
220           	(-3.471215e-09 3.810925e-09 6.944337e-10)
240           	(-3.355375e-09 5.611887e-09 1.337688e-09)
260           	(-3.173989e-09 7.460035e-09 2.119770e-09)
280           	(-2.941936e-09 9.300196e-09 2.970796e-09)
300           	(-2.662043e-09 1.109230e-08 3.829424e-09)
320           	(-2.364931e-09 1.271880e-08 4.653114e-09)
340           	(-2.081545e-09 1.391166e-08 5.383228e-09)
360           	(-1.855061e-09 1.434164e-08 5.981736e-09)
380           	(-1.695684e-09 1.400658e-08 6.424479e-09)
400           	(-1.596251e-09 1.308753e-08 6.711115e-09)
420           	(-1.552865e-09 1.174821e-08 6.876378e-09)
440           	(-1.547303e-09 1.011163e-08 6.980229e-09)
460           	(-1.556708e-09 8.297880e-09 7.078157e-09)
480           	(-1.571014e-09 6.399697e-09 7.193809e-09)
500           	(-1.587185e-09 4.470611e-09 7.322725e-09)
520           	(-1.602071e-09 2.534320e-09 7.453927e-09)
540           	(-1.612280e-09 5.962559e-10 7.579650e-09)
560           	(-1.617312e-09 -1.349187e-09 7.694509e-09)
580           	(-1.618420e-09 -3.311521e-09 7.794900e-09)
600           	(-1.618542e-09 -5.300857e-09 7.878881e-09)
620           	(-1.618314e-09 -7.324038e-09 7.947327e-09)
640           	(-1.617409e-09 -9.384459e-09 8.001914e-09)
660           	(-1.614960e-09 -1.147894e-08 8.045106e-09)
680           	(-1.610889e-09 -1.359995e-08 8.079396e-09)
700           	(-1.605875e-09 -1.574012e-08 8.105162e-09)
720           	(-1.600432e-09 -1.789373e-08 8.123103e-09)
740           	(-1.594827e-09 -2.005763e-08 8.134510e-09)
760           	(-1.590386e-09 -2.223329e-08 8.139721e-09)
780           	(-1.587278e-09 -2.442180e-08 8.139134e-09)
800           	(-1.583677e-09 -2.661814e-08 8.136566e-09)
820           	(-1.579170e-09 -2.881725e-08 8.134970e-09)
840           	(-1.575407e-09 -3.101998e-08 8.132781e-09)
860           	(-1.572525e-09 -3.322905e-08 8.127939e-09)
880           	(-1.569333e-09 -3.544415e-08 8.121414e-09)
900           	(-1.565368e-09 -3.766344e-08 8.115255e-09)
920           	(-1.560980e-09 -3.988658e-08 8.109910e-09)
940           	(-1.556404e-09 -4.211410e-08 8.105101e-09)
960           	(-1.551718e-09 -4.434678e-08 8.100615e-09)
980           	(-1.547184e-09 -4.658583e-08 8.096100e-09)
1000          	(-1.543007e-09 -4.883255e-08 8.091166e-09)
1020          	(-1.539255e-09 -5.108791e-08 8.085736e-09)
