# Region      : cellZone cz_solid_46
# Cells       : 1960
# Volume      : 2.143597e-03
# Time        	volIntegrate(U)
20            	(-1.458347e-09 -5.670740e-09 3.695095e-10)
40            	(-2.007353e-09 -9.603941e-09 5.658140e-10)
60            	(-2.547351e-09 -1.313733e-08 7.070690e-10)
80            	(-3.096929e-09 -1.636542e-08 8.319120e-10)
100           	(-3.634277e-09 -1.953224e-08 9.564584e-10)
120           	(-4.140615e-09 -2.284297e-08 1.082338e-09)
140           	(-4.964023e-09 -2.667877e-08 1.280236e-09)
160           	(-5.369041e-09 -3.099781e-08 1.370269e-09)
180           	(-5.644186e-09 -3.581135e-08 1.471124e-09)
200           	(-5.813914e-09 -4.110762e-08 1.556129e-09)
220           	(-5.844790e-09 -4.683045e-08 1.629118e-09)
240           	(-5.709556e-09 -5.289013e-08 1.699089e-09)
260           	(-5.395025e-09 -5.916335e-08 1.782973e-09)
280           	(-4.908901e-09 -6.550721e-08 1.888048e-09)
300           	(-4.276188e-09 -7.178240e-08 1.988669e-09)
320           	(-3.528094e-09 -7.789725e-08 2.073593e-09)
340           	(-2.692924e-09 -8.383385e-08 2.181344e-09)
360           	(-1.830784e-09 -8.968816e-08 2.348031e-09)
380           	(-1.029563e-09 -9.565759e-08 2.561025e-09)
400           	(-3.737120e-10 -1.019292e-07 2.778139e-09)
420           	(8.056276e-11 -1.085782e-07 2.950984e-09)
440           	(3.331083e-10 -1.155345e-07 3.055683e-09)
460           	(4.341582e-10 -1.226486e-07 3.102001e-09)
480           	(4.487140e-10 -1.297730e-07 3.115171e-09)
500           	(4.300643e-10 -1.368000e-07 3.116297e-09)
520           	(4.104591e-10 -1.436666e-07 3.117616e-09)
540           	(4.046412e-10 -1.503445e-07 3.123656e-09)
560           	(4.160541e-10 -1.568297e-07 3.134777e-09)
580           	(4.436806e-10 -1.631338e-07 3.149622e-09)
600           	(4.848447e-10 -1.692763e-07 3.166390e-09)
620           	(5.372582e-10 -1.752803e-07 3.183567e-09)
640           	(5.988714e-10 -1.811684e-07 3.200436e-09)
660           	(6.679753e-10 -1.869610e-07 3.216756e-09)
680           	(7.430618e-10 -1.926744e-07 3.232515e-09)
700           	(8.226271e-10 -1.983194e-07 3.247931e-09)
720           	(9.046925e-10 -2.039002e-07 3.263450e-09)
740           	(9.871259e-10 -2.094148e-07 3.279729e-09)
760           	(1.067579e-09 -2.148554e-07 3.297023e-09)
780           	(1.143855e-09 -2.202126e-07 3.315309e-09)
800           	(1.214958e-09 -2.254795e-07 3.334341e-09)
820           	(1.282251e-09 -2.306571e-07 3.353002e-09)
840           	(1.349085e-09 -2.357597e-07 3.370320e-09)
860           	(1.417817e-09 -2.408125e-07 3.387222e-09)
880           	(1.487367e-09 -2.458393e-07 3.404076e-09)
900           	(1.554757e-09 -2.508534e-07 3.420373e-09)
920           	(1.617342e-09 -2.558571e-07 3.435743e-09)
940           	(1.673499e-09 -2.608459e-07 3.449948e-09)
960           	(1.723083e-09 -2.658127e-07 3.462749e-09)
980           	(1.766990e-09 -2.707506e-07 3.474019e-09)
1000          	(1.806523e-09 -2.756552e-07 3.484096e-09)
1020          	(1.842679e-09 -2.805247e-07 3.493191e-09)
