# Region type : faceZone fz_solid_46
# Faces  :    1944
# Area   :    1.017657e-01
# Time        	sum(phi)
20            	-7.755675e-06
40            	-1.390468e-05
60            	-2.363217e-05
80            	-3.264114e-05
100           	-4.107042e-05
120           	-4.850711e-05
140           	-5.761408e-05
160           	-6.441550e-05
180           	-6.996413e-05
200           	-7.579693e-05
220           	-8.234360e-05
240           	-9.002919e-05
260           	-9.868752e-05
280           	-1.075915e-04
300           	-1.147177e-04
320           	-1.192157e-04
340           	-1.211594e-04
360           	-1.212771e-04
380           	-1.216695e-04
400           	-1.227225e-04
420           	-1.245327e-04
440           	-1.275474e-04
460           	-1.313748e-04
480           	-1.357700e-04
500           	-1.404877e-04
520           	-1.453380e-04
540           	-1.502731e-04
560           	-1.551453e-04
580           	-1.598329e-04
600           	-1.641778e-04
620           	-1.680806e-04
640           	-1.714737e-04
660           	-1.743245e-04
680           	-1.767477e-04
700           	-1.789109e-04
720           	-1.807755e-04
740           	-1.825412e-04
760           	-1.842211e-04
780           	-1.859197e-04
800           	-1.878241e-04
820           	-1.900767e-04
840           	-1.927588e-04
860           	-1.955221e-04
880           	-1.972851e-04
900           	-1.983650e-04
920           	-1.989593e-04
940           	-1.992095e-04
960           	-1.991413e-04
980           	-1.988354e-04
1000          	-1.984675e-04
1020          	-1.980297e-04
1040          	-1.978215e-04
1060          	-1.975319e-04
1080          	-1.973471e-04
1100          	-1.973100e-04
1120          	-1.973766e-04
1140          	-1.975641e-04
1160          	-1.980239e-04
1180          	-1.985211e-04
1200          	-1.990798e-04
1220          	-1.996391e-04
1240          	-2.002813e-04
1260          	-2.008786e-04
1280          	-2.016330e-04
1300          	-2.009399e-04
1320          	-2.116085e-04
1340          	-2.207100e-04
1360          	-2.506601e-04
1380          	-1.151877e-03
1400          	-5.558899e-03
1420          	-1.683506e-02
1440          	-2.938823e-02
1460          	-4.413897e-02
1480          	-1.072082e-01
1500          	-2.480589e-01
