# Region type : faceZone fz_solid_32
# Faces  :    1766
# Area   :    1.016207e-01
# Time        	sum(phi)
20            	-9.847564e-06
40            	-1.469767e-05
60            	-1.706727e-05
80            	-1.897305e-05
100           	-2.024538e-05
120           	-2.120980e-05
140           	-2.076707e-05
160           	-1.823238e-05
180           	-1.501935e-05
200           	-1.014229e-05
220           	-4.880241e-06
240           	-1.773419e-07
260           	4.887367e-06
280           	9.685681e-06
300           	1.345439e-05
320           	1.615802e-05
340           	1.774142e-05
360           	1.829884e-05
380           	1.807841e-05
400           	1.727792e-05
420           	1.606794e-05
440           	1.465096e-05
460           	1.309211e-05
480           	1.156183e-05
500           	1.000344e-05
520           	8.493236e-06
540           	6.963537e-06
560           	5.486262e-06
580           	3.995466e-06
600           	2.438622e-06
620           	8.240450e-07
640           	-8.446839e-07
660           	-2.733236e-06
680           	-4.785434e-06
700           	-6.480661e-06
720           	-7.460121e-06
740           	-8.016406e-06
760           	-8.626636e-06
780           	-9.202679e-06
800           	-9.554307e-06
820           	-9.686011e-06
840           	-9.665945e-06
860           	-9.583309e-06
880           	-9.499224e-06
900           	-9.448520e-06
920           	-9.444796e-06
940           	-9.453652e-06
960           	-9.594849e-06
980           	-9.715962e-06
1000          	-9.936811e-06
