# Region      : cellZone cz_solid_64
# Cells       : 1322
# Volume      : 2.138928e-03
# Time        	volIntegrate(U)
20            	(-3.323939e-10 -3.686190e-09 1.295377e-10)
40            	(-8.284061e-10 -5.597929e-09 2.217895e-10)
60            	(-1.228143e-09 -7.057047e-09 1.717767e-10)
80            	(-1.624717e-09 -8.172948e-09 5.196320e-11)
100           	(-1.991429e-09 -9.199572e-09 -7.677712e-11)
120           	(-2.328602e-09 -1.032596e-08 -1.918572e-10)
140           	(-2.836781e-09 -1.175742e-08 -3.108155e-10)
160           	(-3.176631e-09 -1.351243e-08 -4.453680e-10)
180           	(-3.390033e-09 -1.555020e-08 -4.846717e-10)
200           	(-3.506452e-09 -1.777866e-08 -4.598271e-10)
220           	(-3.506859e-09 -2.006377e-08 -3.319458e-10)
240           	(-3.386990e-09 -2.227774e-08 -5.719673e-11)
260           	(-3.163497e-09 -2.433606e-08 3.860978e-10)
280           	(-2.867766e-09 -2.620900e-08 9.751754e-10)
300           	(-2.535568e-09 -2.791055e-08 1.642781e-09)
320           	(-2.209363e-09 -2.949515e-08 2.310840e-09)
340           	(-1.924075e-09 -3.103723e-08 2.941515e-09)
360           	(-1.694991e-09 -3.264257e-08 3.521609e-09)
380           	(-1.520559e-09 -3.445756e-08 4.034717e-09)
400           	(-1.381260e-09 -3.659843e-08 4.459559e-09)
420           	(-1.265613e-09 -3.910139e-08 4.776561e-09)
440           	(-1.176556e-09 -4.190970e-08 4.991290e-09)
460           	(-1.117392e-09 -4.490986e-08 5.133060e-09)
480           	(-1.086161e-09 -4.798367e-08 5.235429e-09)
500           	(-1.076202e-09 -5.104219e-08 5.323861e-09)
520           	(-1.079391e-09 -5.403524e-08 5.413201e-09)
540           	(-1.088121e-09 -5.694591e-08 5.508357e-09)
560           	(-1.097137e-09 -5.977941e-08 5.607657e-09)
580           	(-1.103774e-09 -6.255071e-08 5.706559e-09)
600           	(-1.107920e-09 -6.527599e-08 5.800566e-09)
620           	(-1.109392e-09 -6.796810e-08 5.886985e-09)
640           	(-1.108146e-09 -7.063503e-08 5.965112e-09)
660           	(-1.104522e-09 -7.328181e-08 6.035589e-09)
680           	(-1.098690e-09 -7.591264e-08 6.099675e-09)
700           	(-1.090982e-09 -7.853235e-08 6.158359e-09)
720           	(-1.081751e-09 -8.114719e-08 6.212186e-09)
740           	(-1.071651e-09 -8.376413e-08 6.261284e-09)
760           	(-1.061527e-09 -8.638859e-08 6.305826e-09)
780           	(-1.051613e-09 -8.902385e-08 6.345652e-09)
800           	(-1.041835e-09 -9.167147e-08 6.379966e-09)
820           	(-1.032744e-09 -9.433140e-08 6.408588e-09)
840           	(-1.024797e-09 -9.700198e-08 6.431770e-09)
860           	(-1.017764e-09 -9.968131e-08 6.450851e-09)
880           	(-1.010676e-09 -1.023683e-07 6.467759e-09)
900           	(-1.002810e-09 -1.050636e-07 6.484197e-09)
920           	(-9.940891e-10 -1.077691e-07 6.501146e-09)
940           	(-9.849125e-10 -1.104867e-07 6.518883e-09)
960           	(-9.757602e-10 -1.132178e-07 6.537179e-09)
980           	(-9.670410e-10 -1.159625e-07 6.555491e-09)
1000          	(-9.590611e-10 -1.187205e-07 6.573265e-09)
1020          	(-9.518907e-10 -1.214906e-07 6.590138e-09)
