# Region      : cellZone cz_solid_31
# Cells       : 2220
# Volume      : 2.144696e-03
# Time        	volIntegrate(U)
20            	(4.014953e-10 -1.203992e-08 5.765357e-09)
40            	(2.783542e-10 -2.075864e-08 6.768236e-09)
60            	(2.065986e-10 -2.913292e-08 7.107282e-09)
80            	(9.962433e-11 -3.676670e-08 7.425698e-09)
100           	(-4.527517e-11 -4.387276e-08 7.664867e-09)
120           	(-2.361658e-10 -5.056270e-08 7.797842e-09)
140           	(-6.027097e-10 -5.688212e-08 7.605950e-09)
160           	(-1.050677e-09 -6.284918e-08 7.458168e-09)
180           	(-1.460741e-09 -6.836457e-08 6.994991e-09)
200           	(-1.931082e-09 -7.323318e-08 6.190436e-09)
220           	(-2.408583e-09 -7.714138e-08 4.986912e-09)
240           	(-2.764381e-09 -7.983152e-08 3.433051e-09)
260           	(-2.794581e-09 -8.144780e-08 1.777320e-09)
280           	(-2.454728e-09 -8.260155e-08 3.893978e-10)
300           	(-1.958103e-09 -8.397125e-08 -5.443360e-10)
320           	(-1.493653e-09 -8.596534e-08 -1.088322e-09)
340           	(-1.115446e-09 -8.868067e-08 -1.360396e-09)
360           	(-8.076400e-10 -9.201171e-08 -1.455473e-09)
380           	(-5.460275e-10 -9.577587e-08 -1.428269e-09)
400           	(-3.201292e-10 -9.978831e-08 -1.311779e-09)
420           	(-1.318231e-10 -1.038951e-07 -1.124468e-09)
440           	(1.425675e-11 -1.079667e-07 -8.871784e-10)
460           	(1.178621e-10 -1.118914e-07 -6.248165e-10)
480           	(1.845173e-10 -1.155788e-07 -3.563531e-10)
500           	(2.254675e-10 -1.189641e-07 -9.866917e-11)
520           	(2.534864e-10 -1.220152e-07 1.388530e-10)
540           	(2.768588e-10 -1.247310e-07 3.562826e-10)
560           	(3.013461e-10 -1.271321e-07 5.588688e-10)
580           	(3.294138e-10 -1.292492e-07 7.546353e-10)
600           	(3.611169e-10 -1.311150e-07 9.502348e-10)
620           	(3.945845e-10 -1.327605e-07 1.153534e-09)
640           	(4.269378e-10 -1.342163e-07 1.368048e-09)
660           	(4.543176e-10 -1.355051e-07 1.600555e-09)
680           	(4.734111e-10 -1.366426e-07 1.850627e-09)
700           	(4.800457e-10 -1.376361e-07 2.117546e-09)
720           	(4.626563e-10 -1.384866e-07 2.389371e-09)
740           	(3.989474e-10 -1.391784e-07 2.639733e-09)
760           	(2.846777e-10 -1.396637e-07 2.829363e-09)
780           	(1.691678e-10 -1.398815e-07 2.934074e-09)
800           	(8.670661e-11 -1.398252e-07 2.973115e-09)
820           	(2.793953e-11 -1.395784e-07 2.972647e-09)
840           	(-1.233919e-11 -1.392456e-07 2.946197e-09)
860           	(-3.632949e-11 -1.388993e-07 2.899830e-09)
880           	(-4.759732e-11 -1.385819e-07 2.840078e-09)
900           	(-4.937896e-11 -1.383140e-07 2.772827e-09)
920           	(-4.334407e-11 -1.380998e-07 2.701424e-09)
940           	(-3.266749e-11 -1.379375e-07 2.629949e-09)
960           	(-1.957719e-11 -1.378260e-07 2.560525e-09)
980           	(-5.004610e-12 -1.377634e-07 2.493777e-09)
1000          	(1.057626e-11 -1.377434e-07 2.431387e-09)
1020          	(2.649551e-11 -1.377557e-07 2.375886e-09)
1040          	(4.220541e-11 -1.377896e-07 2.328401e-09)
1060          	(5.746239e-11 -1.378388e-07 2.287435e-09)
1080          	(7.216474e-11 -1.379011e-07 2.248551e-09)
1100          	(8.629411e-11 -1.379771e-07 2.208550e-09)
1120          	(9.986865e-11 -1.380684e-07 2.165291e-09)
1140          	(1.133950e-10 -1.381774e-07 2.119414e-09)
1160          	(1.270048e-10 -1.383078e-07 2.072150e-09)
1180          	(1.409055e-10 -1.384627e-07 2.023985e-09)
1200          	(1.552692e-10 -1.386451e-07 1.975800e-09)
1220          	(1.695687e-10 -1.388577e-07 1.926730e-09)
1240          	(1.884456e-10 -1.391122e-07 1.878823e-09)
1260          	(2.006965e-10 -1.393960e-07 1.831889e-09)
1280          	(2.164288e-10 -1.397015e-07 1.785037e-09)
1300          	(2.505232e-10 -1.400048e-07 1.725026e-09)
1320          	(2.761764e-10 -1.402121e-07 1.552869e-09)
1340          	(2.574323e-10 -1.396765e-07 1.674884e-09)
1360          	(8.481479e-10 -1.443482e-07 9.583601e-09)
1380          	(6.297269e-09 -2.274861e-07 6.516615e-08)
1400          	(3.089555e-10 -9.020614e-07 3.207062e-07)
1420          	(4.837572e-09 -3.914028e-06 1.089784e-06)
1440          	(-9.839972e-08 -1.493502e-05 4.518707e-06)
1460          	(-2.806226e-07 -6.302680e-05 2.136468e-05)
1480          	(-2.112055e-07 -2.928541e-04 9.994579e-05)
1500          	(3.647803e-06 -1.386176e-03 4.887676e-04)
