# Region      : cellZone cz_solid_93
# Cells       : 1991
# Volume      : 2.143658e-03
# Time        	volIntegrateU
20            	5.108601e-09 -5.168481e-09 2.599501e-09
40            	6.112553e-09 -9.087573e-09 4.261209e-09
60            	6.784081e-09 -1.227584e-08 5.681029e-09
80            	6.730727e-09 -1.422112e-08 6.658832e-09
100           	5.852381e-09 -1.497557e-08 6.838978e-09
120           	4.554724e-09 -1.563491e-08 5.966024e-09
140           	1.445037e-09 -1.669331e-08 4.336564e-09
160           	-1.494767e-09 -1.816552e-08 1.227429e-09
180           	-2.966486e-09 -2.136390e-08 -1.802742e-09
200           	-3.001826e-09 -2.507547e-08 -4.406085e-09
220           	-2.286662e-09 -2.947907e-08 -5.661045e-09
240           	-1.684565e-09 -3.467489e-08 -5.653364e-09
260           	-1.325705e-09 -4.018916e-08 -5.219760e-09
280           	-1.077460e-09 -4.552175e-08 -4.788963e-09
300           	-8.847779e-10 -5.046848e-08 -4.415551e-09
320           	-7.358619e-10 -5.496465e-08 -4.097219e-09
340           	-6.260263e-10 -5.895865e-08 -3.835918e-09
360           	-5.508756e-10 -6.239958e-08 -3.624553e-09
380           	-5.035226e-10 -6.528012e-08 -3.450875e-09
400           	-4.744801e-10 -6.765081e-08 -3.304484e-09
420           	-4.571604e-10 -6.958063e-08 -3.178531e-09
440           	-4.494331e-10 -7.113485e-08 -3.069400e-09
460           	-4.468681e-10 -7.237816e-08 -2.975424e-09
480           	-4.434102e-10 -7.337365e-08 -2.894352e-09
500           	-4.311435e-10 -7.417623e-08 -2.825436e-09
520           	-4.029854e-10 -7.482981e-08 -2.768491e-09
540           	-3.536764e-10 -7.536757e-08 -2.725141e-09
560           	-2.891543e-10 -7.581572e-08 -2.695480e-09
580           	-2.200351e-10 -7.617256e-08 -2.682576e-09
600           	-1.498766e-10 -7.642669e-08 -2.676769e-09
620           	-8.440832e-11 -7.657350e-08 -2.668297e-09
640           	-4.750361e-11 -7.663530e-08 -2.640956e-09
660           	-6.500362e-11 -7.657239e-08 -2.625680e-09
680           	-8.931952e-11 -7.634479e-08 -2.612472e-09
700           	-1.268404e-10 -7.599601e-08 -2.579559e-09
720           	-1.764548e-10 -7.554844e-08 -2.548502e-09
740           	-2.307106e-10 -7.504042e-08 -2.519745e-09
760           	-2.853847e-10 -7.450800e-08 -2.493100e-09
780           	-3.387200e-10 -7.397263e-08 -2.469237e-09
800           	-3.893871e-10 -7.344433e-08 -2.448166e-09
820           	-4.366204e-10 -7.292644e-08 -2.429572e-09
840           	-4.797657e-10 -7.241952e-08 -2.412779e-09
