# Region      : cellZone cz_solid_97
# Cells       : 1659
# Volume      : 2.141836e-03
# Time        	volIntegrateU
20            	1.030107e-08 -3.464120e-09 1.384557e-08
40            	-1.880622e-09 -2.078307e-09 1.221388e-08
60            	-7.889170e-09 -1.899161e-09 4.065825e-09
80            	-8.014953e-09 -1.189180e-09 -4.105154e-10
100           	-6.175115e-09 1.321671e-09 -1.311545e-09
120           	-4.920408e-09 3.953296e-09 -1.657725e-09
140           	-3.952444e-09 6.450748e-09 -1.924136e-09
160           	-3.030876e-09 8.592810e-09 -1.951963e-09
180           	-2.439457e-09 1.055910e-08 -1.912116e-09
200           	-1.976347e-09 1.243261e-08 -1.838022e-09
220           	-1.606129e-09 1.424478e-08 -1.755637e-09
240           	-1.294113e-09 1.598896e-08 -1.682423e-09
260           	-1.014972e-09 1.765015e-08 -1.622084e-09
280           	-7.598199e-10 1.922850e-08 -1.572805e-09
300           	-5.330665e-10 2.074661e-08 -1.533375e-09
320           	-3.395358e-10 2.223244e-08 -1.501311e-09
340           	-1.747391e-10 2.370667e-08 -1.477038e-09
360           	-3.025115e-11 2.517642e-08 -1.462724e-09
380           	9.840436e-11 2.663934e-08 -1.455132e-09
400           	2.066834e-10 2.808913e-08 -1.441908e-09
420           	2.841622e-10 2.951388e-08 -1.408667e-09
440           	3.226584e-10 3.089822e-08 -1.346135e-09
460           	3.226306e-10 3.223208e-08 -1.250043e-09
480           	2.901562e-10 3.351843e-08 -1.124628e-09
500           	2.260034e-10 3.475937e-08 -9.772620e-10
520           	1.316314e-10 3.593559e-08 -8.167271e-10
540           	1.897995e-11 3.701208e-08 -6.560855e-10
560           	-9.793044e-11 3.795468e-08 -5.122166e-10
580           	-2.017070e-10 3.874027e-08 -3.971777e-10
600           	-2.880527e-10 3.938192e-08 -3.038297e-10
620           	-3.621130e-10 3.994445e-08 -2.269198e-10
640           	-4.227466e-10 4.050010e-08 -1.735793e-10
660           	-4.682491e-10 4.110738e-08 -1.481163e-10
680           	-4.948746e-10 4.178280e-08 -1.427987e-10
700           	-5.045641e-10 4.243384e-08 -1.272564e-10
