# Region type : faceZone fz_solid_50
# Faces  :    1740
# Area   :    1.017121e-01
# Time        	sum(phi)
20            	7.811600e-06
40            	6.133725e-06
60            	2.842591e-06
80            	5.086398e-09
100           	-2.153952e-06
120           	-3.304503e-06
140           	1.122480e-06
160           	6.079686e-06
180           	1.482083e-05
200           	2.688791e-05
220           	3.918032e-05
240           	4.829261e-05
260           	4.936381e-05
280           	3.913567e-05
300           	2.075868e-05
320           	1.577606e-06
340           	-1.432225e-05
360           	-2.439846e-05
380           	-2.892365e-05
400           	-2.998064e-05
420           	-2.954862e-05
440           	-2.873718e-05
460           	-2.801022e-05
480           	-2.751459e-05
500           	-2.732521e-05
520           	-2.744016e-05
540           	-2.790182e-05
560           	-2.878029e-05
580           	-2.999662e-05
600           	-3.159868e-05
620           	-3.362449e-05
640           	-3.605589e-05
660           	-3.884046e-05
680           	-4.186814e-05
700           	-4.500533e-05
720           	-4.816737e-05
740           	-5.143570e-05
760           	-5.459463e-05
780           	-5.777099e-05
800           	-6.165164e-05
820           	-6.603747e-05
840           	-7.041689e-05
860           	-7.439001e-05
880           	-7.770224e-05
900           	-8.033011e-05
920           	-8.245695e-05
940           	-8.424783e-05
960           	-8.584146e-05
980           	-8.734055e-05
1000          	-8.879003e-05
1020          	-9.018294e-05
