# Region      : cellZone cz_solid_98
# Cells       : 2376
# Volume      : 2.145761e-03
# Time        	volIntegrate(U)
20            	(-5.017526e-09 -6.524660e-09 2.640792e-09)
40            	(-7.253095e-09 -8.397561e-09 1.811658e-09)
60            	(-6.343504e-09 -6.615626e-09 1.537901e-09)
80            	(-5.364904e-09 -3.199317e-09 1.394386e-09)
100           	(-4.318208e-09 3.109730e-10 9.489452e-10)
120           	(-3.630362e-09 3.276369e-09 5.610039e-10)
140           	(-3.167836e-09 5.722945e-09 2.701055e-10)
160           	(-2.740753e-09 7.832609e-09 5.256799e-11)
180           	(-2.440902e-09 9.513969e-09 -8.256550e-11)
200           	(-2.211576e-09 1.093208e-08 -1.629779e-10)
220           	(-2.019863e-09 1.215033e-08 -2.182593e-10)
240           	(-1.844258e-09 1.317712e-08 -2.693873e-10)
260           	(-1.674166e-09 1.401015e-08 -3.266912e-10)
280           	(-1.513843e-09 1.468260e-08 -3.813048e-10)
300           	(-1.373219e-09 1.525941e-08 -4.203888e-10)
320           	(-1.254014e-09 1.578457e-08 -4.432575e-10)
340           	(-1.149005e-09 1.626426e-08 -4.605396e-10)
360           	(-1.046522e-09 1.668993e-08 -4.818763e-10)
380           	(-9.379645e-10 1.706663e-08 -5.072531e-10)
400           	(-8.255418e-10 1.742182e-08 -5.222664e-10)
420           	(-7.190296e-10 1.779569e-08 -5.091548e-10)
440           	(-6.326495e-10 1.823251e-08 -4.565201e-10)
460           	(-5.823293e-10 1.878393e-08 -3.654210e-10)
480           	(-5.841868e-10 1.951356e-08 -2.446134e-10)
500           	(-6.517665e-10 2.047688e-08 -1.226946e-10)
520           	(-7.693888e-10 2.166453e-08 -3.972441e-11)
540           	(-8.632759e-10 2.293828e-08 3.246403e-12)
560           	(-8.919432e-10 2.410367e-08 4.878665e-11)
580           	(-8.939537e-10 2.507745e-08 9.940599e-11)
600           	(-8.961889e-10 2.590555e-08 1.464708e-10)
620           	(-8.940271e-10 2.665132e-08 1.858400e-10)
640           	(-8.849093e-10 2.735202e-08 2.162760e-10)
660           	(-8.691453e-10 2.803102e-08 2.371464e-10)
680           	(-8.474320e-10 2.870354e-08 2.489623e-10)
700           	(-8.217420e-10 2.937616e-08 2.532720e-10)
720           	(-7.940505e-10 3.004808e-08 2.519066e-10)
740           	(-7.663256e-10 3.071564e-08 2.462108e-10)
760           	(-7.393427e-10 3.137615e-08 2.372623e-10)
780           	(-7.139123e-10 3.202848e-08 2.258605e-10)
800           	(-6.902678e-10 3.267217e-08 2.128156e-10)
820           	(-6.685801e-10 3.330700e-08 1.991915e-10)
840           	(-6.490013e-10 3.393290e-08 1.857540e-10)
860           	(-6.314437e-10 3.454949e-08 1.728235e-10)
880           	(-6.154242e-10 3.515632e-08 1.606609e-10)
900           	(-6.006566e-10 3.575330e-08 1.495719e-10)
920           	(-5.868931e-10 3.634123e-08 1.396464e-10)
940           	(-5.732925e-10 3.692210e-08 1.312846e-10)
960           	(-5.602246e-10 3.749795e-08 1.243836e-10)
980           	(-5.482013e-10 3.807061e-08 1.174729e-10)
1000          	(-5.362127e-10 3.864081e-08 1.109906e-10)
1020          	(-5.241414e-10 3.920900e-08 1.059418e-10)
1040          	(-5.124855e-10 3.977614e-08 1.020701e-10)
1060          	(-5.013741e-10 4.034310e-08 9.905419e-11)
1080          	(-4.912117e-10 4.091001e-08 9.681572e-11)
1100          	(-4.824083e-10 4.147636e-08 9.529801e-11)
