# Region type : faceZone fz_solid_54
# Faces  :    1830
# Area   :    1.017210e-01
# Time        	sum(phi)
20            	-8.314021e-06
40            	-1.428079e-05
60            	-1.514301e-05
80            	-9.822404e-06
100           	9.419891e-07
120           	1.346855e-05
140           	2.461884e-05
160           	3.253439e-05
180           	3.236101e-05
200           	2.927050e-05
220           	2.482402e-05
240           	2.022442e-05
260           	1.619018e-05
280           	1.320749e-05
300           	1.084521e-05
320           	8.901744e-06
340           	7.086352e-06
360           	5.281417e-06
380           	3.484851e-06
400           	1.641802e-06
420           	-2.511797e-07
440           	-2.134830e-06
460           	-4.041957e-06
480           	-5.838788e-06
500           	-7.664817e-06
520           	-9.371907e-06
540           	-1.109968e-05
560           	-1.284095e-05
580           	-1.467132e-05
600           	-1.651993e-05
620           	-1.838051e-05
640           	-2.009626e-05
660           	-2.158945e-05
680           	-2.287448e-05
700           	-2.401144e-05
720           	-2.510213e-05
740           	-2.614799e-05
760           	-2.716948e-05
780           	-2.817876e-05
800           	-2.916708e-05
820           	-3.013019e-05
840           	-3.104866e-05
860           	-3.191595e-05
880           	-3.274268e-05
900           	-3.352198e-05
920           	-3.425107e-05
940           	-3.492663e-05
960           	-3.557591e-05
980           	-3.618630e-05
1000          	-3.675972e-05
1020          	-3.735347e-05
1040          	-3.803150e-05
1060          	-3.880396e-05
1080          	-3.964922e-05
1100          	-4.058388e-05
1120          	-4.149609e-05
