# Region      : cellZone cz_solid_32
# Cells       : 2268
# Volume      : 2.144929e-03
# Time        	volIntegrate(U)
20            	(2.104979e-09 -1.121330e-08 5.315348e-09)
40            	(2.100095e-09 -2.010478e-08 5.609624e-09)
60            	(2.083310e-09 -2.837352e-08 6.015950e-09)
80            	(2.007752e-09 -3.590099e-08 6.356066e-09)
100           	(1.834743e-09 -4.276117e-08 6.577736e-09)
120           	(1.521157e-09 -4.898065e-08 6.627138e-09)
140           	(6.845169e-10 -5.417876e-08 6.103727e-09)
160           	(3.722795e-11 -5.846588e-08 5.653988e-09)
180           	(-7.844033e-10 -6.149019e-08 4.676305e-09)
200           	(-1.585444e-09 -6.294700e-08 3.260882e-09)
220           	(-2.079205e-09 -6.286267e-08 1.557621e-09)
240           	(-2.063500e-09 -6.190777e-08 -2.571851e-11)
260           	(-1.731500e-09 -6.102287e-08 -1.131964e-09)
280           	(-1.367674e-09 -6.079961e-08 -1.764183e-09)
300           	(-1.065018e-09 -6.141456e-08 -2.072963e-09)
320           	(-8.199229e-10 -6.280625e-08 -2.170106e-09)
340           	(-6.158295e-10 -6.479524e-08 -2.123190e-09)
360           	(-4.458772e-10 -6.717890e-08 -1.979894e-09)
380           	(-3.055340e-10 -6.977836e-08 -1.775200e-09)
400           	(-1.921171e-10 -7.244580e-08 -1.542413e-09)
420           	(-1.005157e-10 -7.507047e-08 -1.304275e-09)
440           	(-2.474265e-11 -7.757244e-08 -1.076563e-09)
460           	(4.123495e-11 -7.990064e-08 -8.663049e-10)
480           	(1.022536e-10 -8.202793e-08 -6.765057e-10)
500           	(1.620915e-10 -8.394648e-08 -5.054645e-10)
520           	(2.230765e-10 -8.566381e-08 -3.498375e-10)
540           	(2.866861e-10 -8.719642e-08 -2.037745e-10)
560           	(3.532149e-10 -8.856212e-08 -6.152471e-11)
580           	(4.211993e-10 -8.977590e-08 8.159861e-11)
600           	(4.881255e-10 -9.084892e-08 2.286175e-10)
620           	(5.507230e-10 -9.178823e-08 3.809814e-10)
640           	(6.049420e-10 -9.259322e-08 5.362647e-10)
660           	(6.433915e-10 -9.326127e-08 6.886971e-10)
680           	(6.559651e-10 -9.379586e-08 8.323462e-10)
700           	(6.364744e-10 -9.420470e-08 9.602881e-10)
720           	(5.901706e-10 -9.449445e-08 1.064448e-09)
740           	(5.314785e-10 -9.467774e-08 1.136107e-09)
760           	(4.763338e-10 -9.478665e-08 1.176012e-09)
780           	(4.335803e-10 -9.486658e-08 1.190508e-09)
800           	(4.043984e-10 -9.495894e-08 1.186643e-09)
820           	(3.869268e-10 -9.509612e-08 1.169850e-09)
840           	(3.776801e-10 -9.529589e-08 1.146205e-09)
860           	(3.732544e-10 -9.556038e-08 1.119455e-09)
880           	(3.711832e-10 -9.588355e-08 1.091483e-09)
900           	(3.703821e-10 -9.625474e-08 1.063323e-09)
920           	(3.701818e-10 -9.666052e-08 1.035031e-09)
940           	(3.701954e-10 -9.708853e-08 1.006891e-09)
960           	(3.702965e-10 -9.753096e-08 9.788757e-10)
980           	(3.703980e-10 -9.798444e-08 9.503007e-10)
1000          	(3.703169e-10 -9.844778e-08 9.206180e-10)
1020          	(3.702343e-10 -9.892211e-08 8.916281e-10)
