# Region      : cellZone cz_solid_83
# Cells       : 1976
# Volume      : 2.143257e-03
# Time        	volIntegrate(U)
20            	(-5.770330e-11 -1.663833e-09 5.048782e-10)
40            	(-4.678164e-10 -2.248314e-09 7.429768e-10)
60            	(-7.565168e-10 -2.578313e-09 6.660981e-10)
80            	(-1.035463e-09 -2.700821e-09 4.509215e-10)
100           	(-1.256113e-09 -2.741924e-09 2.433672e-10)
120           	(-1.459439e-09 -2.734457e-09 6.265618e-11)
140           	(-1.760326e-09 -2.719156e-09 -1.310912e-10)
160           	(-2.013789e-09 -2.540739e-09 -3.057865e-10)
180           	(-2.198910e-09 -2.221967e-09 -4.025108e-10)
200           	(-2.322435e-09 -1.746518e-09 -4.341016e-10)
220           	(-2.378083e-09 -1.124475e-09 -3.677881e-10)
240           	(-2.386370e-09 -3.933496e-10 -1.839044e-10)
260           	(-2.381657e-09 4.145348e-10 1.224044e-10)
280           	(-2.381675e-09 1.295204e-09 5.369392e-10)
300           	(-2.373764e-09 2.270021e-09 1.032875e-09)
320           	(-2.345173e-09 3.312491e-09 1.558258e-09)
340           	(-2.310016e-09 4.263854e-09 2.049094e-09)
360           	(-2.287496e-09 4.859724e-09 2.448594e-09)
380           	(-2.278699e-09 4.953771e-09 2.743945e-09)
400           	(-2.271402e-09 4.604166e-09 2.947432e-09)
420           	(-2.271726e-09 3.889688e-09 3.058051e-09)
440           	(-2.288362e-09 2.864755e-09 3.094319e-09)
460           	(-2.318866e-09 1.578973e-09 3.096736e-09)
480           	(-2.356836e-09 1.038682e-10 3.099006e-09)
500           	(-2.400726e-09 -1.486622e-09 3.110864e-09)
520           	(-2.446412e-09 -3.139132e-09 3.130400e-09)
540           	(-2.487261e-09 -4.820234e-09 3.157211e-09)
560           	(-2.521105e-09 -6.514471e-09 3.191845e-09)
580           	(-2.549786e-09 -8.221866e-09 3.231668e-09)
600           	(-2.574084e-09 -9.950475e-09 3.264989e-09)
620           	(-2.591932e-09 -1.170432e-08 3.290576e-09)
640           	(-2.604592e-09 -1.348412e-08 3.313411e-09)
660           	(-2.614070e-09 -1.529105e-08 3.334036e-09)
680           	(-2.620560e-09 -1.712351e-08 3.352829e-09)
700           	(-2.624630e-09 -1.897667e-08 3.368892e-09)
720           	(-2.626220e-09 -2.084507e-08 3.381524e-09)
740           	(-2.625983e-09 -2.272369e-08 3.391530e-09)
760           	(-2.624905e-09 -2.460983e-08 3.399952e-09)
780           	(-2.623296e-09 -2.650453e-08 3.405553e-09)
800           	(-2.620943e-09 -2.840810e-08 3.407961e-09)
820           	(-2.618091e-09 -3.031667e-08 3.409512e-09)
840           	(-2.615161e-09 -3.222601e-08 3.411226e-09)
860           	(-2.612317e-09 -3.413643e-08 3.412183e-09)
880           	(-2.609059e-09 -3.604958e-08 3.412067e-09)
900           	(-2.605309e-09 -3.796498e-08 3.411660e-09)
920           	(-2.601313e-09 -3.988119e-08 3.411290e-09)
940           	(-2.597291e-09 -4.179775e-08 3.410783e-09)
960           	(-2.593236e-09 -4.371492e-08 3.410214e-09)
980           	(-2.589149e-09 -4.563333e-08 3.409562e-09)
1000          	(-2.585097e-09 -4.755393e-08 3.408744e-09)
1020          	(-2.581145e-09 -4.947793e-08 3.407764e-09)
