# Region      : cellZone cz_solid_0
# Cells       : 2072
# Volume      : 2.142195e-03
# Time        	volIntegrateU
20            	9.803207e-10 -2.585334e-09 -2.336200e-09
40            	7.973734e-10 -4.187654e-09 -1.898202e-09
60            	6.619251e-10 -5.325851e-09 -1.584920e-09
80            	5.561911e-10 -6.128620e-09 -1.379298e-09
100           	4.719806e-10 -6.683893e-09 -1.244850e-09
120           	4.023438e-10 -7.071148e-09 -1.157838e-09
140           	3.800719e-10 -7.353329e-09 -1.122908e-09
160           	3.038719e-10 -7.603273e-09 -1.077911e-09
180           	2.656923e-10 -7.815269e-09 -1.058171e-09
200           	2.365672e-10 -7.980230e-09 -1.050557e-09
220           	2.146028e-10 -8.063749e-09 -1.044901e-09
240           	2.189167e-10 -8.013613e-09 -1.024251e-09
260           	2.227488e-10 -7.888882e-09 -9.676567e-10
280           	1.951378e-10 -7.791262e-09 -9.019021e-10
300           	1.620117e-10 -7.758684e-09 -8.460656e-10
320           	1.368302e-10 -7.765648e-09 -8.041701e-10
340           	1.189275e-10 -7.780259e-09 -7.803266e-10
360           	1.070185e-10 -7.791238e-09 -7.746036e-10
380           	9.993915e-11 -7.805526e-09 -7.864623e-10
400           	9.552859e-11 -7.839897e-09 -8.111456e-10
420           	9.086270e-11 -7.912227e-09 -8.404342e-10
440           	8.416873e-11 -8.035629e-09 -8.676337e-10
460           	7.431145e-11 -8.217557e-09 -8.878427e-10
480           	6.028175e-11 -8.461678e-09 -8.972621e-10
500           	4.270916e-11 -8.768272e-09 -8.940132e-10
520           	2.107130e-11 -9.128777e-09 -8.753728e-10
540           	-5.354603e-12 -9.523905e-09 -8.393065e-10
560           	-3.521301e-11 -9.927742e-09 -7.863321e-10
580           	-6.575973e-11 -1.031314e-08 -7.198775e-10
600           	-9.491536e-11 -1.065809e-08 -6.452679e-10
620           	-1.220578e-10 -1.095064e-08 -5.690207e-10
640           	-1.475636e-10 -1.118725e-08 -4.959228e-10
660           	-1.713519e-10 -1.136879e-08 -4.289217e-10
680           	-1.931316e-10 -1.149828e-08 -3.691822e-10
700           	-2.125531e-10 -1.157954e-08 -3.168330e-10
720           	-2.293854e-10 -1.161639e-08 -2.715695e-10
740           	-2.438341e-10 -1.161252e-08 -2.328684e-10
760           	-2.563946e-10 -1.157148e-08 -2.000134e-10
780           	-2.675446e-10 -1.149715e-08 -1.722894e-10
800           	-2.776660e-10 -1.139308e-08 -1.487943e-10
820           	-2.870219e-10 -1.126281e-08 -1.287538e-10
840           	-2.956161e-10 -1.110964e-08 -1.115923e-10
860           	-3.034312e-10 -1.093645e-08 -9.665062e-11
880           	-3.102937e-10 -1.074538e-08 -8.345439e-11
900           	-3.161717e-10 -1.053769e-08 -7.167973e-11
920           	-3.211016e-10 -1.031361e-08 -6.125269e-11
940           	-3.252345e-10 -1.007294e-08 -5.230235e-11
960           	-3.290222e-10 -9.815576e-09 -4.502822e-11
980           	-3.329515e-10 -9.542314e-09 -3.942066e-11
1000          	-3.374203e-10 -9.254783e-09 -3.509606e-11
1020          	-3.425059e-10 -8.955370e-09 -3.135325e-11
1040          	-3.479452e-10 -8.646651e-09 -2.757666e-11
