# Region type : faceZone fz_solid_44
# Faces  :    1414
# Area   :    1.016388e-01
# Time        	sum(phi)
20            	2.414079e-06
40            	8.548098e-06
60            	1.300778e-05
80            	1.632527e-05
100           	1.849794e-05
120           	1.984015e-05
140           	2.215748e-05
160           	2.211982e-05
180           	2.248016e-05
200           	2.405195e-05
220           	2.791982e-05
240           	3.486465e-05
260           	4.532635e-05
280           	5.999029e-05
300           	7.799489e-05
320           	9.715878e-05
340           	1.159911e-04
360           	1.358837e-04
380           	1.585837e-04
400           	1.801129e-04
420           	1.925184e-04
440           	1.951920e-04
460           	1.925843e-04
480           	1.892801e-04
500           	1.880628e-04
520           	1.897702e-04
540           	1.940252e-04
560           	2.002271e-04
580           	2.075067e-04
600           	2.149622e-04
620           	2.221634e-04
640           	2.289969e-04
660           	2.354397e-04
680           	2.414969e-04
700           	2.472642e-04
720           	2.527526e-04
740           	2.581751e-04
760           	2.635980e-04
780           	2.691527e-04
800           	2.749856e-04
820           	2.809101e-04
840           	2.868880e-04
860           	2.924553e-04
880           	2.973458e-04
900           	3.016531e-04
920           	3.054755e-04
940           	3.091035e-04
960           	3.127081e-04
980           	3.163313e-04
1000          	3.199320e-04
1020          	3.235140e-04
