# Region type : faceZone fz_solid_77
# Faces  :    1863
# Area   :    1.018551e-01
# Time        	sum(phi)
20            	-1.107680e-04
40            	-8.050405e-05
60            	-4.170600e-05
80            	-1.800405e-05
100           	-6.668666e-07
120           	6.122181e-06
140           	9.594097e-06
160           	1.274195e-05
180           	1.501313e-05
200           	1.672251e-05
220           	1.819708e-05
240           	1.925637e-05
260           	1.983997e-05
280           	2.016360e-05
300           	2.009171e-05
320           	1.978055e-05
340           	1.922960e-05
360           	1.848514e-05
380           	1.775717e-05
400           	1.698921e-05
420           	1.640021e-05
440           	1.591265e-05
460           	1.566298e-05
480           	1.574992e-05
500           	1.624372e-05
520           	1.708244e-05
540           	1.811397e-05
560           	1.890742e-05
580           	1.903775e-05
600           	1.819580e-05
620           	1.652367e-05
640           	1.424415e-05
660           	1.183346e-05
680           	9.645279e-06
700           	7.725192e-06
720           	5.902745e-06
740           	3.966606e-06
760           	1.743268e-06
780           	-6.883678e-07
800           	-2.993719e-06
820           	-4.897322e-06
840           	-6.208918e-06
860           	-6.968241e-06
880           	-7.292374e-06
900           	-7.362971e-06
920           	-7.309786e-06
940           	-7.172403e-06
960           	-7.023239e-06
980           	-6.743317e-06
1000          	-6.455797e-06
1020          	-6.215220e-06
1040          	-5.188937e-06
1060          	-2.152096e-06
1080          	3.098894e-06
1100          	9.297382e-06
