# Region      : cellZone cz_solid_17
# Cells       : 2288
# Volume      : 2.143362e-03
# Time        	volIntegrate(U)
20            	(7.267344e-09 -7.280460e-09 -2.270530e-09)
40            	(6.727565e-09 -1.242819e-08 -1.879001e-09)
60            	(5.947206e-09 -1.620231e-08 -1.528408e-09)
80            	(5.194163e-09 -1.900528e-08 -1.247441e-09)
100           	(4.497082e-09 -2.096967e-08 -1.041670e-09)
120           	(3.856047e-09 -2.221544e-08 -9.009986e-10)
140           	(3.345825e-09 -2.291298e-08 -8.136560e-10)
160           	(2.675442e-09 -2.317435e-08 -7.536474e-10)
180           	(2.237101e-09 -2.308700e-08 -7.430487e-10)
200           	(1.914868e-09 -2.281577e-08 -7.586686e-10)
220           	(1.697320e-09 -2.248351e-08 -7.964231e-10)
240           	(1.561368e-09 -2.216118e-08 -8.511187e-10)
260           	(1.488214e-09 -2.186670e-08 -9.183360e-10)
280           	(1.448013e-09 -2.156095e-08 -9.885529e-10)
300           	(1.433006e-09 -2.117406e-08 -1.057976e-09)
320           	(1.426282e-09 -2.063467e-08 -1.121842e-09)
340           	(1.424628e-09 -1.987281e-08 -1.173134e-09)
360           	(1.439507e-09 -1.885975e-08 -1.168233e-09)
380           	(1.464196e-09 -1.759003e-08 -1.062129e-09)
400           	(1.458308e-09 -1.604692e-08 -8.934471e-10)
420           	(1.418325e-09 -1.425657e-08 -7.363048e-10)
440           	(1.355984e-09 -1.231110e-08 -6.382332e-10)
460           	(1.283499e-09 -1.033599e-08 -6.030030e-10)
480           	(1.220368e-09 -8.428715e-09 -6.099637e-10)
500           	(1.180604e-09 -6.643982e-09 -6.435695e-10)
520           	(1.168280e-09 -5.006752e-09 -6.914638e-10)
540           	(1.180258e-09 -3.524826e-09 -7.447288e-10)
560           	(1.211300e-09 -2.195406e-09 -7.969048e-10)
580           	(1.256797e-09 -1.008565e-09 -8.449578e-10)
600           	(1.307685e-09 5.057640e-11 -8.841118e-10)
620           	(1.355608e-09 9.965775e-10 -9.103769e-10)
640           	(1.395050e-09 1.842683e-09 -9.227498e-10)
660           	(1.422993e-09 2.597642e-09 -9.220936e-10)
680           	(1.439082e-09 3.266553e-09 -9.104989e-10)
700           	(1.440568e-09 3.846885e-09 -8.928275e-10)
720           	(1.424863e-09 4.329181e-09 -8.745632e-10)
740           	(1.391894e-09 4.703007e-09 -8.590441e-10)
760           	(1.342961e-09 4.966767e-09 -8.466847e-10)
780           	(1.281608e-09 5.130691e-09 -8.362038e-10)
800           	(1.211244e-09 5.213049e-09 -8.256379e-10)
820           	(1.134902e-09 5.234334e-09 -8.138797e-10)
840           	(1.054494e-09 5.215154e-09 -8.000758e-10)
860           	(9.708564e-10 5.174413e-09 -7.843529e-10)
880           	(8.855215e-10 5.127650e-09 -7.675726e-10)
900           	(7.996188e-10 5.087803e-09 -7.502212e-10)
920           	(7.137742e-10 5.066801e-09 -7.319108e-10)
940           	(6.292199e-10 5.073926e-09 -7.137599e-10)
960           	(5.463552e-10 5.117890e-09 -6.965024e-10)
980           	(4.658661e-10 5.211135e-09 -6.794260e-10)
1000          	(3.886617e-10 5.368400e-09 -6.625069e-10)
1020          	(3.148904e-10 5.607892e-09 -6.456026e-10)
1040          	(2.445056e-10 5.953401e-09 -6.274142e-10)
1060          	(1.780583e-10 6.428333e-09 -6.074170e-10)
1080          	(1.171287e-10 7.045087e-09 -5.863257e-10)
1100          	(6.502541e-11 7.797067e-09 -5.671713e-10)
1120          	(2.239866e-11 8.662860e-09 -5.531822e-10)
1140          	(-1.346738e-11 9.618509e-09 -5.449868e-10)
1160          	(-4.532884e-11 1.064009e-08 -5.407700e-10)
1180          	(-7.525817e-11 1.170827e-08 -5.386645e-10)
1200          	(-1.037398e-10 1.280848e-08 -5.381149e-10)
1220          	(-1.321371e-10 1.393023e-08 -5.383893e-10)
1240          	(-1.651659e-10 1.506748e-08 -5.368960e-10)
1260          	(-1.909439e-10 1.621040e-08 -5.391268e-10)
1280          	(-2.084936e-10 1.735332e-08 -5.375151e-10)
1300          	(-2.373455e-10 1.849040e-08 -5.483536e-10)
1320          	(-2.639746e-10 1.960163e-08 -5.490928e-10)
1340          	(-2.345222e-10 2.088415e-08 -6.826443e-10)
1360          	(-2.734085e-09 3.622894e-08 -2.222783e-09)
1380          	(-5.109979e-08 2.215853e-08 3.658234e-08)
1400          	(-4.290258e-08 -2.226094e-06 7.266552e-07)
1420          	(-6.728233e-07 -1.200099e-05 1.761021e-06)
1440          	(-2.557839e-06 -4.570954e-05 6.375666e-06)
1460          	(-5.145228e-06 -1.720287e-04 2.171065e-05)
1480          	(9.404549e-06 -6.636320e-04 8.098789e-05)
1500          	(1.343700e-05 -3.022526e-03 4.139625e-04)
