# Region type : faceZone fz_solid_19
# Faces  :    1646
# Area   :    1.017102e-01
# Time        	sum(phi)
20            	1.618224e-05
40            	2.643041e-05
60            	3.158619e-05
80            	3.481282e-05
100           	3.628267e-05
120           	3.613057e-05
140           	3.549166e-05
160           	3.170283e-05
180           	2.729220e-05
200           	2.272131e-05
220           	1.814612e-05
240           	1.339232e-05
260           	8.441508e-06
280           	5.840163e-06
300           	7.534506e-06
320           	-1.632911e-06
340           	-1.114428e-05
360           	-1.744393e-05
380           	-2.237034e-05
400           	-2.649070e-05
420           	-2.935255e-05
440           	-3.125511e-05
460           	-3.267225e-05
480           	-3.389720e-05
500           	-3.555302e-05
520           	-3.714092e-05
540           	-3.780547e-05
560           	-3.672363e-05
580           	-3.403120e-05
600           	-3.160360e-05
620           	-3.101227e-05
640           	-3.207688e-05
660           	-3.370822e-05
680           	-3.521343e-05
700           	-3.662062e-05
720           	-3.852882e-05
740           	-4.075731e-05
760           	-4.325562e-05
780           	-4.544157e-05
800           	-4.713808e-05
820           	-4.862760e-05
840           	-4.991081e-05
860           	-5.128886e-05
880           	-5.244104e-05
900           	-5.283676e-05
920           	-5.283572e-05
940           	-5.226564e-05
960           	-5.145242e-05
980           	-5.049677e-05
