# Region type : faceZone fz_solid_90
# Faces  :    1908
# Area   :    1.015661e-01
# Time        	sum(phi)
20            	-4.042885e-06
40            	7.934669e-06
60            	1.858539e-05
80            	2.742172e-05
100           	3.577859e-05
120           	4.256205e-05
140           	7.202279e-05
160           	5.371627e-05
180           	3.561215e-05
200           	1.748992e-05
220           	5.195782e-06
240           	1.658231e-06
260           	-1.743418e-06
280           	9.995217e-06
300           	2.643928e-05
320           	2.531702e-05
340           	1.647167e-05
360           	7.015520e-06
380           	-2.990627e-06
400           	-1.290698e-05
420           	-2.398846e-05
440           	-3.541118e-05
460           	-4.463849e-05
480           	-5.134461e-05
500           	-5.692710e-05
520           	-6.066807e-05
540           	-6.407439e-05
560           	-6.701517e-05
580           	-6.954412e-05
600           	-7.157081e-05
620           	-7.307146e-05
640           	-7.408803e-05
660           	-7.454042e-05
680           	-7.469678e-05
700           	-7.455969e-05
720           	-7.553698e-05
740           	-7.768496e-05
760           	-7.960762e-05
780           	-8.024998e-05
800           	-8.186678e-05
820           	-8.283410e-05
840           	-8.396088e-05
860           	-8.509778e-05
880           	-8.621360e-05
900           	-8.721591e-05
920           	-8.792478e-05
940           	-8.840782e-05
960           	-8.899562e-05
980           	-8.959190e-05
1000          	-9.012343e-05
1020          	-9.052367e-05
1040          	-9.087760e-05
1060          	-9.172104e-05
1080          	-9.260258e-05
1100          	-9.357414e-05
1120          	-9.458092e-05
1140          	-9.547676e-05
1160          	-9.609665e-05
1180          	-9.661927e-05
1200          	-9.713559e-05
1220          	-9.749395e-05
1240          	-9.789372e-05
1260          	-9.832389e-05
1280          	-9.831791e-05
1300          	-1.012428e-04
1320          	-8.826652e-05
1340          	-8.754273e-05
1360          	-6.153614e-05
1380          	-1.926954e-04
1400          	-1.477150e-04
1420          	2.167449e-03
1440          	1.842061e-03
1460          	3.634576e-03
1480          	7.466325e-03
1500          	1.609623e-02
