# Region type : faceZone fz_solid_82
# Faces  :    1626
# Area   :    1.016921e-01
# Time        	sum(phi)
20            	-8.499158e-06
40            	1.054654e-05
60            	1.463869e-05
80            	1.442771e-05
100           	1.274808e-05
120           	9.975247e-06
140           	3.727376e-06
160           	-5.903015e-07
180           	-2.686114e-06
200           	-2.125855e-06
220           	2.868799e-06
240           	1.422932e-05
260           	3.021044e-05
280           	4.475848e-05
300           	5.436240e-05
320           	6.119981e-05
340           	6.476624e-05
360           	6.534989e-05
380           	6.211569e-05
400           	5.432668e-05
420           	4.156565e-05
440           	2.941034e-05
460           	1.740613e-05
480           	5.613485e-06
500           	-4.568518e-06
520           	-1.148672e-05
540           	-1.615751e-05
560           	-2.028318e-05
580           	-2.509987e-05
600           	-2.916852e-05
620           	-3.126628e-05
640           	-3.153226e-05
660           	-3.158490e-05
680           	-3.222384e-05
700           	-3.369872e-05
720           	-3.546895e-05
740           	-3.717332e-05
760           	-3.890002e-05
780           	-4.060947e-05
800           	-4.219407e-05
820           	-4.360193e-05
840           	-4.475968e-05
860           	-4.557598e-05
880           	-4.607992e-05
900           	-4.652625e-05
920           	-4.719999e-05
940           	-4.806303e-05
960           	-4.890646e-05
980           	-4.990388e-05
1000          	-5.090222e-05
