# Region      : cellZone cz_solid_29
# Cells       : 2080
# Volume      : 2.144033e-03
# Time        	volIntegrate(U)
20            	(-2.090332e-09 -7.723231e-09 3.574702e-09)
40            	(-2.243170e-09 -1.396890e-08 3.892331e-09)
60            	(-2.519176e-09 -1.993980e-08 4.329026e-09)
80            	(-2.805752e-09 -2.559116e-08 4.763033e-09)
100           	(-3.090195e-09 -3.112373e-08 5.170525e-09)
120           	(-3.365098e-09 -3.673916e-08 5.528501e-09)
140           	(-3.804976e-09 -4.290127e-08 5.898527e-09)
160           	(-4.044747e-09 -4.951954e-08 6.143338e-09)
180           	(-4.262807e-09 -5.664500e-08 6.211908e-09)
200           	(-4.426820e-09 -6.423343e-08 6.122238e-09)
220           	(-4.501555e-09 -7.215673e-08 5.840719e-09)
240           	(-4.450789e-09 -8.025122e-08 5.354182e-09)
260           	(-4.254332e-09 -8.837111e-08 4.680612e-09)
280           	(-3.923080e-09 -9.643811e-08 3.857885e-09)
300           	(-3.459182e-09 -1.044691e-07 2.967156e-09)
320           	(-2.867609e-09 -1.125977e-07 2.164616e-09)
340           	(-2.218721e-09 -1.209881e-07 1.586961e-09)
360           	(-1.630185e-09 -1.296921e-07 1.260237e-09)
380           	(-1.188682e-09 -1.386214e-07 1.124543e-09)
400           	(-9.077990e-10 -1.476180e-07 1.100066e-09)
420           	(-7.530510e-10 -1.565351e-07 1.129981e-09)
440           	(-6.799517e-10 -1.652669e-07 1.183484e-09)
460           	(-6.541858e-10 -1.737470e-07 1.243971e-09)
480           	(-6.534434e-10 -1.819363e-07 1.299720e-09)
500           	(-6.632831e-10 -1.898157e-07 1.341708e-09)
520           	(-6.739185e-10 -1.973832e-07 1.364594e-09)
540           	(-6.784909e-10 -2.046486e-07 1.365857e-09)
560           	(-6.724104e-10 -2.116280e-07 1.347499e-09)
580           	(-6.521545e-10 -2.183395e-07 1.314295e-09)
600           	(-6.167280e-10 -2.247975e-07 1.272970e-09)
620           	(-5.672159e-10 -2.310094e-07 1.230862e-09)
640           	(-5.066599e-10 -2.369708e-07 1.196591e-09)
660           	(-4.402072e-10 -2.426640e-07 1.178455e-09)
680           	(-3.750070e-10 -2.480570e-07 1.181739e-09)
700           	(-3.189602e-10 -2.531096e-07 1.206394e-09)
720           	(-2.771321e-10 -2.577855e-07 1.247415e-09)
740           	(-2.490010e-10 -2.620646e-07 1.296817e-09)
760           	(-2.318431e-10 -2.659479e-07 1.346140e-09)
780           	(-2.228214e-10 -2.694477e-07 1.382506e-09)
800           	(-2.118942e-10 -2.725795e-07 1.397427e-09)
820           	(-1.835669e-10 -2.753686e-07 1.400712e-09)
840           	(-1.428228e-10 -2.778333e-07 1.402583e-09)
860           	(-9.857786e-11 -2.799791e-07 1.405466e-09)
880           	(-5.566081e-11 -2.818100e-07 1.412132e-09)
900           	(-2.140124e-11 -2.833303e-07 1.417325e-09)
920           	(6.080176e-12 -2.845563e-07 1.414407e-09)
940           	(3.181164e-11 -2.855260e-07 1.399093e-09)
960           	(5.969949e-11 -2.863075e-07 1.369298e-09)
980           	(9.500532e-11 -2.869997e-07 1.329048e-09)
1000          	(1.315263e-10 -2.876740e-07 1.282287e-09)
1020          	(1.661184e-10 -2.883590e-07 1.238228e-09)
