# Region type : faceZone fz_solid_72
# Faces  :    1722
# Area   :    1.017129e-01
# Time        	sum(phi)
20            	-3.587012e-05
40            	-5.108475e-05
60            	-6.485390e-05
80            	-7.773457e-05
100           	-8.754359e-05
120           	-9.069343e-05
140           	-8.256294e-05
160           	-6.258653e-05
180           	-4.342530e-05
200           	-2.920012e-05
220           	-1.735747e-05
240           	-9.957104e-06
260           	-3.924508e-06
280           	1.044698e-06
300           	5.144669e-06
320           	8.598601e-06
340           	1.120377e-05
360           	1.331290e-05
380           	1.490387e-05
400           	1.603660e-05
420           	1.682547e-05
440           	1.753887e-05
460           	1.833455e-05
480           	1.939272e-05
500           	2.057381e-05
520           	2.183590e-05
540           	2.301919e-05
560           	2.434208e-05
580           	2.579034e-05
600           	2.749411e-05
620           	2.955145e-05
640           	3.187392e-05
660           	3.405336e-05
680           	3.556877e-05
700           	3.668866e-05
720           	3.775920e-05
740           	3.896436e-05
760           	4.031205e-05
780           	4.190186e-05
800           	4.363832e-05
820           	4.556356e-05
840           	4.763985e-05
860           	4.985529e-05
880           	5.224988e-05
900           	5.487712e-05
920           	5.787555e-05
940           	6.136726e-05
960           	6.545567e-05
980           	6.998332e-05
1000          	7.493900e-05
