# Region      : cellZone cz_solid_24
# Cells       : 2332
# Volume      : 2.144571e-03
# Time        	volIntegrateU
20            	-1.801150e-09 -5.264715e-09 -1.276394e-09
40            	-1.860388e-09 -7.933239e-09 -9.961738e-10
60            	-2.013574e-09 -9.865258e-09 -9.039999e-10
80            	-2.187849e-09 -1.137406e-08 -8.740775e-10
100           	-2.367389e-09 -1.269483e-08 -8.739263e-10
120           	-2.546554e-09 -1.399215e-08 -8.881372e-10
140           	-2.686968e-09 -1.538213e-08 -9.158643e-10
160           	-2.989372e-09 -1.704332e-08 -9.857336e-10
180           	-3.156029e-09 -1.898302e-08 -1.016113e-09
200           	-3.288933e-09 -2.120898e-08 -1.042415e-09
220           	-3.383985e-09 -2.370091e-08 -1.063837e-09
240           	-3.431218e-09 -2.641826e-08 -1.073503e-09
260           	-3.420004e-09 -2.930639e-08 -1.062119e-09
280           	-3.342748e-09 -3.229980e-08 -1.016890e-09
300           	-3.197621e-09 -3.533562e-08 -9.204253e-10
320           	-2.990706e-09 -3.837051e-08 -7.542741e-10
340           	-2.736325e-09 -4.138689e-08 -5.010393e-10
360           	-2.453800e-09 -4.438966e-08 -1.505459e-10
380           	-2.168195e-09 -4.739641e-08 2.886555e-10
400           	-1.910306e-09 -5.043717e-08 7.725935e-10
420           	-1.694663e-09 -5.355666e-08 1.232813e-09
440           	-1.508730e-09 -5.679653e-08 1.624486e-09
460           	-1.343819e-09 -6.018494e-08 1.941768e-09
480           	-1.198640e-09 -6.374630e-08 2.191779e-09
500           	-1.077258e-09 -6.748361e-08 2.375429e-09
520           	-9.850424e-10 -7.136037e-08 2.493343e-09
540           	-9.236045e-10 -7.531535e-08 2.553935e-09
560           	-8.878982e-10 -7.928952e-08 2.573187e-09
580           	-8.698776e-10 -8.323881e-08 2.569565e-09
600           	-8.619981e-10 -8.713326e-08 2.557729e-09
620           	-8.587366e-10 -9.095340e-08 2.547170e-09
640           	-8.570523e-10 -9.468892e-08 2.542454e-09
660           	-8.549805e-10 -9.833854e-08 2.544954e-09
680           	-8.514324e-10 -1.019080e-07 2.554273e-09
700           	-8.457925e-10 -1.054075e-07 2.569433e-09
720           	-8.377575e-10 -1.088494e-07 2.589242e-09
740           	-8.272234e-10 -1.122465e-07 2.612833e-09
760           	-8.140816e-10 -1.156106e-07 2.639398e-09
780           	-7.984262e-10 -1.189515e-07 2.668338e-09
800           	-7.804734e-10 -1.222749e-07 2.699159e-09
820           	-7.608236e-10 -1.255822e-07 2.731478e-09
840           	-7.403917e-10 -1.288699e-07 2.765023e-09
