# Region type : faceZone fz_solid_3
# Faces  :    1674
# Area   :    1.017334e-01
# Time        	sum(phi)
20            	3.026433e-06
40            	5.261127e-06
60            	5.481160e-06
80            	8.350820e-06
100           	1.419279e-05
120           	2.213275e-05
140           	3.228824e-05
160           	4.741559e-05
180           	6.599545e-05
200           	9.048845e-05
220           	1.215583e-04
240           	1.592397e-04
260           	2.038695e-04
280           	2.547145e-04
300           	3.110453e-04
320           	3.693001e-04
340           	4.214738e-04
360           	4.590998e-04
380           	4.779061e-04
400           	4.832076e-04
420           	4.788199e-04
440           	4.686987e-04
460           	4.539189e-04
480           	4.361155e-04
500           	4.198513e-04
520           	4.092892e-04
540           	4.045511e-04
560           	4.037156e-04
580           	4.046711e-04
600           	4.064637e-04
620           	4.086513e-04
640           	4.112334e-04
660           	4.142042e-04
680           	4.175679e-04
700           	4.208963e-04
720           	4.241812e-04
740           	4.271657e-04
760           	4.298835e-04
780           	4.322786e-04
800           	4.343585e-04
820           	4.363894e-04
840           	4.385413e-04
860           	4.410163e-04
880           	4.440103e-04
900           	4.475522e-04
920           	4.515535e-04
940           	4.551211e-04
960           	4.581837e-04
980           	4.602756e-04
1000          	4.615369e-04
1020          	4.622003e-04
1040          	4.627140e-04
1060          	4.630203e-04
