# Region      : cellZone cz_solid_35
# Cells       : 2328
# Volume      : 2.144741e-03
# Time        	volIntegrate(U)
20            	(6.514331e-09 -1.524825e-08 2.174658e-09)
40            	(6.586699e-09 -2.507128e-08 2.750605e-09)
60            	(5.985935e-09 -3.278938e-08 2.857719e-09)
80            	(5.127432e-09 -3.792883e-08 2.814814e-09)
100           	(4.068256e-09 -4.042310e-08 2.578506e-09)
120           	(2.944591e-09 -4.044891e-08 2.145126e-09)
140           	(1.909015e-09 -3.851061e-08 1.566743e-09)
160           	(8.259200e-10 -3.533006e-08 8.254783e-10)
180           	(3.010479e-10 -3.181753e-08 3.342494e-10)
200           	(-1.752477e-13 -2.847989e-08 -3.477434e-11)
220           	(-1.387703e-10 -2.558479e-08 -2.945563e-10)
240           	(-1.680104e-10 -2.320241e-08 -4.670858e-10)
260           	(-1.226761e-10 -2.130826e-08 -5.750268e-10)
280           	(-3.666004e-11 -1.981970e-08 -6.394493e-10)
300           	(8.104830e-11 -1.865818e-08 -6.705579e-10)
320           	(2.134959e-10 -1.775257e-08 -6.768249e-10)
340           	(3.546119e-10 -1.703192e-08 -6.633989e-10)
360           	(5.028717e-10 -1.643847e-08 -6.348857e-10)
380           	(6.584070e-10 -1.591810e-08 -5.959220e-10)
400           	(8.174689e-10 -1.541387e-08 -5.507144e-10)
420           	(9.836484e-10 -1.487445e-08 -5.009402e-10)
440           	(1.158927e-09 -1.425149e-08 -4.473545e-10)
460           	(1.341850e-09 -1.349866e-08 -3.893601e-10)
480           	(1.531886e-09 -1.258380e-08 -3.239998e-10)
500           	(1.719087e-09 -1.149554e-08 -2.433282e-10)
520           	(1.881119e-09 -1.025875e-08 -1.320705e-10)
540           	(1.994418e-09 -8.936250e-09 1.727703e-11)
560           	(2.051153e-09 -7.615952e-09 1.829030e-10)
580           	(2.061865e-09 -6.418556e-09 3.198980e-10)
600           	(2.051028e-09 -5.457875e-09 4.027241e-10)
620           	(2.040707e-09 -4.790063e-09 4.413689e-10)
640           	(2.038523e-09 -4.411987e-09 4.574357e-10)
660           	(2.044199e-09 -4.285046e-09 4.673130e-10)
680           	(2.052199e-09 -4.358313e-09 4.760800e-10)
700           	(2.056653e-09 -4.576094e-09 4.848597e-10)
720           	(2.053662e-09 -4.889057e-09 4.923531e-10)
740           	(2.043097e-09 -5.260775e-09 4.981347e-10)
760           	(2.026034e-09 -5.666799e-09 5.023240e-10)
780           	(2.003381e-09 -6.091438e-09 5.049789e-10)
800           	(1.975097e-09 -6.523364e-09 5.060661e-10)
820           	(1.941594e-09 -6.953609e-09 5.056364e-10)
840           	(1.903060e-09 -7.375479e-09 5.034530e-10)
860           	(1.858954e-09 -7.783905e-09 4.992159e-10)
880           	(1.809935e-09 -8.177019e-09 4.928705e-10)
900           	(1.756642e-09 -8.555955e-09 4.845806e-10)
920           	(1.699123e-09 -8.921424e-09 4.745051e-10)
940           	(1.637964e-09 -9.274960e-09 4.626142e-10)
960           	(1.573548e-09 -9.617973e-09 4.489580e-10)
980           	(1.506759e-09 -9.950415e-09 4.337675e-10)
1000          	(1.438691e-09 -1.026920e-08 4.175624e-10)
1020          	(1.371258e-09 -1.057082e-08 4.009711e-10)
1040          	(1.306133e-09 -1.085248e-08 3.840655e-10)
1060          	(1.244074e-09 -1.111333e-08 3.661687e-10)
1080          	(1.184250e-09 -1.135332e-08 3.465530e-10)
1100          	(1.126247e-09 -1.157357e-08 3.251402e-10)
1120          	(1.069163e-09 -1.177479e-08 3.020701e-10)
1140          	(1.011991e-09 -1.195682e-08 2.779914e-10)
1160          	(9.556316e-10 -1.211933e-08 2.539644e-10)
1180          	(8.997444e-10 -1.226161e-08 2.307856e-10)
1200          	(8.449834e-10 -1.238223e-08 2.093602e-10)
1220          	(7.907259e-10 -1.247901e-08 1.899705e-10)
1240          	(7.320612e-10 -1.255533e-08 1.705675e-10)
1260          	(6.820484e-10 -1.260288e-08 1.555616e-10)
1280          	(6.470219e-10 -1.262463e-08 1.454548e-10)
1300          	(5.735187e-10 -1.260804e-08 1.180675e-10)
1320          	(4.643043e-10 -1.257085e-08 1.197537e-10)
1340          	(8.332884e-10 -1.254446e-08 3.832376e-10)
1360          	(9.314959e-09 -2.025421e-08 4.735512e-10)
1380          	(6.971770e-08 -1.402485e-07 5.340491e-09)
1400          	(3.768026e-07 -9.577573e-07 1.081521e-07)
1420          	(1.388195e-06 -4.644183e-06 5.020844e-07)
1440          	(5.523070e-06 -1.929071e-05 1.795486e-06)
1460          	(2.420168e-05 -7.928535e-05 7.273969e-06)
1480          	(1.296239e-04 -3.718893e-04 4.358599e-05)
1500          	(6.332505e-04 -1.792600e-03 2.301162e-04)
