# Region type : faceZone fz_solid_41
# Faces  :    1826
# Area   :    1.016733e-01
# Time        	sum(phi)
20            	3.097130e-05
40            	1.780132e-05
60            	7.701850e-06
80            	1.649737e-06
100           	-1.000180e-06
120           	-1.390700e-06
140           	-3.214585e-07
160           	2.622341e-06
180           	5.435113e-06
200           	8.711682e-06
220           	1.210167e-05
240           	1.536854e-05
260           	1.842122e-05
280           	2.106612e-05
300           	2.336040e-05
320           	2.549399e-05
340           	2.795700e-05
360           	3.161896e-05
380           	3.769894e-05
400           	4.747591e-05
420           	6.161469e-05
440           	7.943945e-05
460           	9.998378e-05
480           	1.213579e-04
500           	1.403960e-04
520           	1.537015e-04
540           	1.610304e-04
560           	1.638483e-04
580           	1.639347e-04
600           	1.625649e-04
620           	1.615025e-04
640           	1.616607e-04
660           	1.629221e-04
680           	1.650738e-04
700           	1.678043e-04
720           	1.707868e-04
740           	1.738948e-04
760           	1.769887e-04
780           	1.799292e-04
800           	1.825896e-04
820           	1.849365e-04
840           	1.869465e-04
860           	1.885226e-04
880           	1.897558e-04
900           	1.907499e-04
920           	1.915468e-04
940           	1.919830e-04
960           	1.920353e-04
980           	1.918446e-04
1000          	1.915186e-04
1020          	1.912776e-04
1040          	1.911732e-04
1060          	1.912403e-04
1080          	1.914534e-04
1100          	1.917427e-04
1120          	1.920634e-04
1140          	1.923807e-04
1160          	1.926830e-04
1180          	1.929629e-04
1200          	1.932320e-04
1220          	1.935497e-04
1240          	1.937741e-04
1260          	1.939187e-04
1280          	1.949826e-04
1300          	1.911749e-04
1320          	1.985987e-04
1340          	1.967935e-04
1360          	2.749713e-04
1380          	5.808405e-04
1400          	8.547584e-04
1420          	1.847559e-03
1440          	8.019548e-03
