# Region      : cellZone cz_solid_34
# Cells       : 1936
# Volume      : 2.144698e-03
# Time        	volIntegrate(U)
20            	(7.376409e-09 -1.658279e-08 5.281472e-09)
40            	(6.838412e-09 -2.728542e-08 5.281937e-09)
60            	(6.362469e-09 -3.615946e-08 5.287226e-09)
80            	(5.701057e-09 -4.314455e-08 5.203540e-09)
100           	(4.802531e-09 -4.798978e-08 4.978812e-09)
120           	(3.659416e-09 -5.043049e-08 4.513938e-09)
140           	(2.097580e-09 -4.991168e-08 3.356315e-09)
160           	(1.046356e-09 -4.748989e-08 2.366363e-09)
180           	(4.252096e-10 -4.409970e-08 1.379611e-09)
200           	(1.251421e-10 -4.057730e-08 5.741450e-10)
220           	(3.734586e-11 -3.749898e-08 3.851083e-11)
240           	(7.251670e-11 -3.507125e-08 -2.706328e-10)
260           	(1.692273e-10 -3.325268e-08 -4.418323e-10)
280           	(3.044277e-10 -3.193235e-08 -5.235966e-10)
300           	(4.689280e-10 -3.100230e-08 -5.357606e-10)
320           	(6.503630e-10 -3.038404e-08 -4.927551e-10)
340           	(8.467602e-10 -3.001022e-08 -4.034132e-10)
360           	(1.051314e-09 -2.981835e-08 -2.819459e-10)
380           	(1.258793e-09 -2.974285e-08 -1.422805e-10)
400           	(1.469136e-09 -2.971645e-08 6.352770e-12)
420           	(1.682471e-09 -2.966174e-08 1.564696e-10)
440           	(1.899064e-09 -2.951250e-08 3.060025e-10)
460           	(2.119229e-09 -2.921433e-08 4.588420e-10)
480           	(2.338383e-09 -2.871973e-08 6.183661e-10)
500           	(2.551086e-09 -2.799943e-08 7.896115e-10)
520           	(2.735318e-09 -2.707425e-08 9.871852e-10)
540           	(2.846349e-09 -2.602947e-08 1.230695e-09)
560           	(2.867611e-09 -2.499702e-08 1.499651e-09)
580           	(2.830427e-09 -2.417536e-08 1.713961e-09)
600           	(2.792077e-09 -2.373153e-08 1.832482e-09)
620           	(2.774180e-09 -2.369053e-08 1.884843e-09)
640           	(2.769932e-09 -2.397256e-08 1.910287e-09)
660           	(2.767922e-09 -2.447862e-08 1.924201e-09)
680           	(2.761147e-09 -2.513087e-08 1.929488e-09)
700           	(2.747012e-09 -2.587796e-08 1.927838e-09)
720           	(2.723695e-09 -2.668546e-08 1.919337e-09)
740           	(2.692485e-09 -2.752984e-08 1.905057e-09)
760           	(2.653450e-09 -2.839353e-08 1.884451e-09)
780           	(2.605834e-09 -2.926326e-08 1.857238e-09)
800           	(2.551107e-09 -3.013116e-08 1.824510e-09)
820           	(2.488354e-09 -3.099249e-08 1.785124e-09)
840           	(2.418370e-09 -3.184834e-08 1.738809e-09)
860           	(2.341506e-09 -3.270250e-08 1.685353e-09)
880           	(2.258433e-09 -3.355850e-08 1.625005e-09)
900           	(2.170988e-09 -3.441918e-08 1.559511e-09)
920           	(2.082176e-09 -3.528851e-08 1.491617e-09)
940           	(1.995130e-09 -3.617270e-08 1.423566e-09)
960           	(1.911079e-09 -3.707649e-08 1.356120e-09)
980           	(1.829568e-09 -3.800237e-08 1.288734e-09)
1000          	(1.748797e-09 -3.894988e-08 1.220191e-09)
1020          	(1.667440e-09 -3.991671e-08 1.149677e-09)
1040          	(1.585560e-09 -4.089821e-08 1.076987e-09)
1060          	(1.504101e-09 -4.188879e-08 1.002987e-09)
1080          	(1.424216e-09 -4.288289e-08 9.285719e-10)
1100          	(1.346749e-09 -4.387569e-08 8.548215e-10)
1120          	(1.271636e-09 -4.486256e-08 7.829577e-10)
1140          	(1.198630e-09 -4.583959e-08 7.140222e-10)
1160          	(1.127959e-09 -4.680341e-08 6.489963e-10)
1180          	(1.059197e-09 -4.775147e-08 5.875440e-10)
1200          	(9.927617e-10 -4.868256e-08 5.293075e-10)
1220          	(9.281191e-10 -4.959505e-08 4.731094e-10)
1240          	(8.654686e-10 -5.048902e-08 4.180629e-10)
1260          	(8.048264e-10 -5.136319e-08 3.637251e-10)
1280          	(7.462493e-10 -5.221500e-08 3.101883e-10)
1300          	(6.897154e-10 -5.304190e-08 2.579305e-10)
1320          	(6.354183e-10 -5.384222e-08 2.075259e-10)
1340          	(5.836111e-10 -5.461332e-08 1.596536e-10)
1360          	(5.347103e-10 -5.535411e-08 1.149133e-10)
1380          	(4.889655e-10 -5.606251e-08 7.373920e-11)
1400          	(4.461524e-10 -5.673697e-08 3.597716e-11)
1420          	(4.062509e-10 -5.737581e-08 1.622673e-12)
1440          	(3.695135e-10 -5.797929e-08 -2.939000e-11)
1460          	(3.357768e-10 -5.854677e-08 -5.735712e-11)
1480          	(3.054312e-10 -5.908079e-08 -8.237608e-11)
1500          	(2.785994e-10 -5.958356e-08 -1.047135e-10)
1520          	(2.549324e-10 -6.005757e-08 -1.248105e-10)
1540          	(2.348983e-10 -6.050542e-08 -1.425933e-10)
1560          	(2.176857e-10 -6.092852e-08 -1.585279e-10)
1580          	(2.034280e-10 -6.133028e-08 -1.725088e-10)
1600          	(1.914173e-10 -6.171136e-08 -1.847920e-10)
1620          	(1.816575e-10 -6.207442e-08 -1.951868e-10)
1640          	(1.735161e-10 -6.242161e-08 -2.040196e-10)
1660          	(1.669726e-10 -6.275576e-08 -2.111004e-10)
1680          	(1.616727e-10 -6.307968e-08 -2.167365e-10)
1700          	(1.572943e-10 -6.339570e-08 -2.211887e-10)
1720          	(1.536557e-10 -6.370604e-08 -2.246817e-10)
1740          	(1.505514e-10 -6.401223e-08 -2.274280e-10)
1760          	(1.479055e-10 -6.431576e-08 -2.295907e-10)
1780          	(1.458466e-10 -6.461781e-08 -2.311421e-10)
1800          	(1.438185e-10 -6.491855e-08 -2.324244e-10)
1820          	(1.424172e-10 -6.521951e-08 -2.331151e-10)
1840          	(1.409980e-10 -6.552076e-08 -2.335936e-10)
1860          	(1.396941e-10 -6.582252e-08 -2.338072e-10)
1880          	(1.386370e-10 -6.612585e-08 -2.337195e-10)
1900          	(1.377692e-10 -6.643005e-08 -2.333359e-10)
1920          	(1.367111e-10 -6.673520e-08 -2.329778e-10)
1940          	(1.358022e-10 -6.704171e-08 -2.324959e-10)
1960          	(1.351857e-10 -6.735046e-08 -2.318597e-10)
1980          	(1.347645e-10 -6.766073e-08 -2.311141e-10)
2000          	(1.342840e-10 -6.797266e-08 -2.304769e-10)
2020          	(1.340022e-10 -6.828726e-08 -2.297703e-10)
2040          	(1.335339e-10 -6.860306e-08 -2.291466e-10)
2060          	(1.332142e-10 -6.892134e-08 -2.285786e-10)
2080          	(1.330337e-10 -6.924144e-08 -2.279339e-10)
2100          	(1.328076e-10 -6.956335e-08 -2.273627e-10)
2120          	(1.323727e-10 -6.988618e-08 -2.269143e-10)
2140          	(1.322087e-10 -7.021059e-08 -2.263552e-10)
2160          	(1.319478e-10 -7.053623e-08 -2.259541e-10)
2180          	(1.316871e-10 -7.086306e-08 -2.255828e-10)
2200          	(1.315284e-10 -7.119099e-08 -2.251426e-10)
2220          	(1.313405e-10 -7.152001e-08 -2.247982e-10)
2240          	(1.313450e-10 -7.185015e-08 -2.243552e-10)
2260          	(1.311586e-10 -7.218102e-08 -2.240532e-10)
2280          	(1.310889e-10 -7.251281e-08 -2.236118e-10)
2300          	(1.312066e-10 -7.284573e-08 -2.232404e-10)
2320          	(1.313362e-10 -7.317987e-08 -2.228628e-10)
2340          	(1.313065e-10 -7.351511e-08 -2.226141e-10)
2360          	(1.314897e-10 -7.385130e-08 -2.222882e-10)
