# Region type : faceZone fz_solid_79
# Faces  :    1630
# Area   :    1.016426e-01
# Time        	sum(phi)
20            	-1.492950e-05
40            	-2.400694e-05
60            	-2.715959e-05
80            	-2.635086e-05
100           	-2.396215e-05
120           	-2.148878e-05
140           	-2.083632e-05
160           	-1.965502e-05
180           	-1.912037e-05
200           	-1.915503e-05
220           	-1.951150e-05
240           	-2.007610e-05
260           	-2.059190e-05
280           	-2.098434e-05
300           	-2.129457e-05
320           	-2.139545e-05
340           	-2.120443e-05
360           	-2.082197e-05
380           	-2.023415e-05
400           	-1.951441e-05
420           	-1.861377e-05
440           	-1.744266e-05
460           	-1.588599e-05
480           	-1.430675e-05
500           	-1.326779e-05
520           	-1.363397e-05
540           	-1.654860e-05
560           	-2.317393e-05
580           	-3.215507e-05
600           	-4.149949e-05
620           	-4.865744e-05
640           	-5.275330e-05
660           	-5.411748e-05
680           	-5.363142e-05
700           	-5.222609e-05
720           	-5.028978e-05
740           	-4.798872e-05
760           	-4.547172e-05
780           	-4.300951e-05
800           	-4.075927e-05
820           	-3.887287e-05
840           	-3.733143e-05
860           	-3.612121e-05
880           	-3.536393e-05
900           	-3.495450e-05
920           	-3.477917e-05
940           	-3.509059e-05
960           	-3.587673e-05
980           	-3.628701e-05
1000          	-3.579201e-05
1020          	-3.445318e-05
