# Region      : cellZone cz_solid_81
# Cells       : 2467
# Volume      : 2.143257e-03
# Time        	volIntegrate(U)
20            	(-1.989310e-10 -2.701045e-09 8.037106e-10)
40            	(-8.102148e-10 -3.432739e-09 1.535099e-09)
60            	(-1.018161e-09 -3.454742e-09 1.604517e-09)
80            	(-1.051438e-09 -3.043658e-09 1.288255e-09)
100           	(-1.050980e-09 -2.597738e-09 9.705719e-10)
120           	(-1.034500e-09 -2.318644e-09 7.293310e-10)
140           	(-9.654898e-10 -2.250122e-09 5.010670e-10)
160           	(-1.006711e-09 -2.410881e-09 3.130741e-10)
180           	(-1.038849e-09 -2.684211e-09 1.471725e-10)
200           	(-1.068726e-09 -3.110633e-09 -5.188430e-12)
220           	(-1.092651e-09 -3.709364e-09 -1.538389e-10)
240           	(-1.108088e-09 -4.469636e-09 -2.960195e-10)
260           	(-1.118683e-09 -5.320490e-09 -4.198136e-10)
280           	(-1.122515e-09 -6.146943e-09 -5.118985e-10)
300           	(-1.112384e-09 -6.804850e-09 -5.561413e-10)
320           	(-1.077550e-09 -7.158555e-09 -5.363970e-10)
340           	(-1.011711e-09 -7.152324e-09 -4.502284e-10)
360           	(-9.273081e-10 -6.853193e-09 -3.060463e-10)
380           	(-8.577613e-10 -6.383987e-09 -1.133801e-10)
400           	(-8.218826e-10 -5.799712e-09 1.119787e-10)
420           	(-8.104915e-10 -5.191506e-09 3.391540e-10)
440           	(-8.225036e-10 -4.692112e-09 5.445895e-10)
460           	(-8.484368e-10 -4.421118e-09 7.014664e-10)
480           	(-8.716369e-10 -4.455917e-09 7.918208e-10)
500           	(-8.875593e-10 -4.818871e-09 8.324568e-10)
520           	(-9.050165e-10 -5.464872e-09 8.521870e-10)
540           	(-9.248036e-10 -6.319605e-09 8.615464e-10)
560           	(-9.428815e-10 -7.306814e-09 8.583879e-10)
580           	(-9.559426e-10 -8.373141e-09 8.429079e-10)
600           	(-9.666089e-10 -9.489981e-09 8.220395e-10)
620           	(-9.773107e-10 -1.063858e-08 7.998435e-10)
640           	(-9.883835e-10 -1.180538e-08 7.781697e-10)
660           	(-9.991923e-10 -1.298165e-08 7.582339e-10)
680           	(-1.008516e-09 -1.416348e-08 7.399040e-10)
700           	(-1.015132e-09 -1.535054e-08 7.225613e-10)
720           	(-1.018794e-09 -1.654369e-08 7.060670e-10)
740           	(-1.019961e-09 -1.774386e-08 6.907355e-10)
760           	(-1.019523e-09 -1.895139e-08 6.770288e-10)
780           	(-1.017989e-09 -2.016585e-08 6.648843e-10)
800           	(-1.015866e-09 -2.138572e-08 6.542865e-10)
820           	(-1.013549e-09 -2.260935e-08 6.448616e-10)
840           	(-1.010796e-09 -2.383662e-08 6.358453e-10)
860           	(-1.007062e-09 -2.506831e-08 6.269256e-10)
880           	(-1.003331e-09 -2.630186e-08 6.199648e-10)
900           	(-1.000713e-09 -2.753390e-08 6.142755e-10)
