# Region      : cellZone cz_solid_42
# Cells       : 2030
# Volume      : 2.141866e-03
# Time        	volIntegrateU
20            	-1.777085e-10 -6.304605e-09 -9.781796e-10
40            	-4.022967e-10 -9.110561e-09 -5.828445e-10
60            	-5.639033e-10 -1.068988e-08 -5.076783e-10
80            	-6.908493e-10 -1.144675e-08 -5.526780e-10
100           	-7.944373e-10 -1.185313e-08 -6.392457e-10
120           	-8.802951e-10 -1.218432e-08 -7.236901e-10
140           	-9.596459e-10 -1.266010e-08 -8.323910e-10
160           	-1.076142e-09 -1.334294e-08 -9.335134e-10
180           	-1.160203e-09 -1.426360e-08 -1.006771e-09
200           	-1.235021e-09 -1.542852e-08 -1.073564e-09
220           	-1.295136e-09 -1.680899e-08 -1.133787e-09
240           	-1.336176e-09 -1.835590e-08 -1.179888e-09
260           	-1.352220e-09 -2.000137e-08 -1.199646e-09
280           	-1.338036e-09 -2.166754e-08 -1.185443e-09
300           	-1.289119e-09 -2.327364e-08 -1.142611e-09
320           	-1.207515e-09 -2.474615e-08 -1.076637e-09
340           	-1.107664e-09 -2.603308e-08 -9.822725e-10
360           	-1.007765e-09 -2.712655e-08 -8.532038e-10
380           	-9.171282e-10 -2.805915e-08 -6.893739e-10
400           	-8.403981e-10 -2.887735e-08 -4.897641e-10
420           	-7.811709e-10 -2.963926e-08 -2.547380e-10
440           	-7.391626e-10 -3.041614e-08 5.442055e-12
460           	-7.108957e-10 -3.128947e-08 2.708877e-10
480           	-6.894293e-10 -3.232128e-08 5.148243e-10
500           	-6.707156e-10 -3.352918e-08 7.116026e-10
520           	-6.547292e-10 -3.488461e-08 8.490702e-10
540           	-6.433804e-10 -3.632947e-08 9.301338e-10
560           	-6.378081e-10 -3.780549e-08 9.669983e-10
580           	-6.382454e-10 -3.927074e-08 9.760657e-10
600           	-6.438868e-10 -4.070142e-08 9.716563e-10
620           	-6.530022e-10 -4.208760e-08 9.630265e-10
640           	-6.637791e-10 -4.342797e-08 9.545941e-10
660           	-6.748285e-10 -4.472542e-08 9.479502e-10
680           	-6.852337e-10 -4.598411e-08 9.429500e-10
700           	-6.946659e-10 -4.720829e-08 9.394563e-10
720           	-7.030228e-10 -4.840233e-08 9.372038e-10
740           	-7.104454e-10 -4.957093e-08 9.361404e-10
760           	-7.170752e-10 -5.071863e-08 9.362071e-10
780           	-7.231084e-10 -5.184993e-08 9.373120e-10
800           	-7.287449e-10 -5.296837e-08 9.393440e-10
820           	-7.343096e-10 -5.407645e-08 9.421192e-10
840           	-7.399238e-10 -5.517586e-08 9.452663e-10
860           	-7.455569e-10 -5.626764e-08 9.485264e-10
880           	-7.511194e-10 -5.735238e-08 9.518236e-10
900           	-7.563339e-10 -5.843093e-08 9.552427e-10
920           	-7.608933e-10 -5.950485e-08 9.591512e-10
940           	-7.647201e-10 -6.057643e-08 9.638615e-10
960           	-7.679506e-10 -6.164809e-08 9.693527e-10
980           	-7.708623e-10 -6.272142e-08 9.753175e-10
1000          	-7.737424e-10 -6.379689e-08 9.814497e-10
1020          	-7.767935e-10 -6.487428e-08 9.875107e-10
