# Region type : faceZone fz_solid_24
# Faces  :    1460
# Area   :    1.015852e-01
# Time        	sum(phi)
20            	8.982846e-06
40            	1.058756e-05
60            	1.292749e-05
80            	1.523544e-05
100           	1.738583e-05
120           	1.962521e-05
140           	2.305132e-05
160           	2.597577e-05
180           	3.009804e-05
200           	3.549562e-05
220           	4.292260e-05
240           	5.323025e-05
260           	6.724949e-05
280           	8.513464e-05
300           	1.067002e-04
320           	1.319230e-04
340           	1.615786e-04
360           	1.961274e-04
380           	2.336591e-04
400           	2.725643e-04
420           	3.126569e-04
440           	3.485832e-04
460           	3.756825e-04
480           	3.928626e-04
500           	4.014168e-04
520           	4.035922e-04
540           	4.020286e-04
560           	3.992523e-04
580           	3.969170e-04
600           	3.957914e-04
620           	3.961627e-04
640           	3.979717e-04
660           	4.009783e-04
680           	4.049147e-04
700           	4.095563e-04
720           	4.147702e-04
740           	4.204682e-04
760           	4.264790e-04
780           	4.329523e-04
800           	4.398930e-04
820           	4.473215e-04
840           	4.553133e-04
860           	4.637539e-04
880           	4.724152e-04
900           	4.810192e-04
920           	4.890921e-04
940           	4.967362e-04
960           	5.039212e-04
980           	5.106198e-04
1000          	5.169017e-04
1020          	5.227398e-04
