# Region      : cellZone cz_solid_16
# Cells       : 1960
# Volume      : 2.143367e-03
# Time        	volIntegrateU
20            	5.870289e-09 -5.926720e-09 1.022418e-10
40            	5.248821e-09 -9.748705e-09 3.573278e-10
60            	4.763326e-09 -1.262637e-08 5.347142e-10
80            	4.238688e-09 -1.457919e-08 6.680368e-10
100           	3.637934e-09 -1.560383e-08 7.335203e-10
120           	2.967948e-09 -1.571584e-08 7.203679e-10
140           	2.348111e-09 -1.501131e-08 6.413620e-10
160           	1.496552e-09 -1.370190e-08 4.753227e-10
180           	9.239247e-10 -1.197691e-08 3.152982e-10
200           	4.766870e-10 -1.009404e-08 1.660733e-10
220           	1.590890e-10 -8.247345e-09 3.755565e-11
240           	-5.161766e-11 -6.607659e-09 -8.474047e-11
260           	-2.002180e-10 -5.274976e-09 -2.013344e-10
280           	-3.122854e-10 -4.221024e-09 -2.954933e-10
300           	-4.012028e-10 -3.353769e-09 -3.611478e-10
320           	-4.668176e-10 -2.587958e-09 -4.061100e-10
340           	-5.123904e-10 -1.859281e-09 -4.368003e-10
360           	-5.348786e-10 -1.117419e-09 -4.551128e-10
380           	-5.413760e-10 -3.237096e-10 -4.619194e-10
400           	-5.416933e-10 5.464030e-10 -4.565309e-10
420           	-5.431755e-10 1.500262e-09 -4.386597e-10
440           	-5.516186e-10 2.525208e-09 -4.082622e-10
460           	-5.679456e-10 3.596266e-09 -3.651054e-10
480           	-5.982277e-10 4.682697e-09 -3.124445e-10
500           	-6.386784e-10 5.755968e-09 -2.632646e-10
520           	-6.742214e-10 6.799621e-09 -2.228863e-10
540           	-6.925406e-10 7.811016e-09 -1.884904e-10
560           	-6.895648e-10 8.798903e-09 -1.595353e-10
580           	-6.701930e-10 9.772288e-09 -1.362339e-10
600           	-6.432362e-10 1.073197e-08 -1.177832e-10
620           	-6.155109e-10 1.167429e-08 -1.036715e-10
640           	-5.909040e-10 1.259478e-08 -9.354681e-11
